"DateOfReport","ADM0_VIZ_NAME","Short_Name_ZH","cum_conf","cum_death"
"2020-03-22","Greenland","格陵兰岛
",2,0
"2020-03-22","Isle of Man","马恩岛
",2,0
"2020-03-22","Holy See","梵蒂冈
",1,0
"2020-03-22","Thailand","泰国",721,1
"2020-03-22","Indonesia","印度尼西亚",579,49
"2020-03-22","India","印度",434,9
"2020-03-22","Sri Lanka","斯里兰卡",94,0
"2020-03-22","Bangladesh","孟加拉国",27,2
"2020-03-22","Maldives","马尔代夫",13,0
"2020-03-22","Bhutan","不丹",2,0
"2020-03-22","Nepal","尼泊尔",1,0
"2020-03-22","Timor-Leste","东帝汶",1,0
"2020-03-22","Iran (Islamic Republic of)","伊朗（伊斯兰共和国）",23049,1812
"2020-03-22","Pakistan","巴基斯坦",784,5
"2020-03-22","Saudi Arabia","沙特阿拉伯",562,0
"2020-03-22","Qatar","卡塔尔",494,0
"2020-03-22","Bahrain","巴林",339,2
"2020-03-22","Egypt","埃及",327,14
"2020-03-22","Lebanon","黎巴嫩",267,4
"2020-03-22","Iraq","伊拉克",266,23
"2020-03-22","United Arab Emirates","阿拉伯联合酋长国",198,2
"2020-03-22","Kuwait","科威特",189,0
"2020-03-22","Morocco","摩洛哥",134,4
"2020-03-22","Jordan","约旦",112,0
"2020-03-22","Tunisia","突尼斯",89,3
"2020-03-22","Oman","阿曼",66,0
"2020-03-22","occupied Palestinian territory","巴勒斯坦被占领土
",59,0
"2020-03-22","Afghanistan","阿富汗",40,1
"2020-03-22","Djibouti","吉布提",3,0
"2020-03-22","Sudan","苏丹",2,1
"2020-03-22","Somalia","索马里",1,0
"2020-03-22","Syrian Arab Republic","阿拉伯叙利亚共和国",1,0
"2020-03-22","United States of America","美利坚合众国",31573,402
"2020-03-22","Canada","加拿大",1384,19
"2020-03-22","Brazil","巴西",904,11
"2020-03-22","Chile","智利",632,1
"2020-03-22","Ecuador","厄瓜多尔",532,7
"2020-03-22","Peru","秘鲁",318,2
"2020-03-22","Mexico","墨西哥",251,2
"2020-03-22","Panama","巴拿马",245,3
"2020-03-22","Argentina","阿根廷 ",225,4
"2020-03-22","Colombia","哥伦比亚",196,2
"2020-03-22","Uruguay","乌拉圭",135,0
"2020-03-22","Costa Rica","哥斯达黎加",117,2
"2020-03-22","Dominican Republic","多米尼加 ",72,2
"2020-03-22","Venezuela (Bolivarian Republic of)","委内瑞拉(玻利瓦尔共和国)",70,0
"2020-03-22","Guadeloupe","瓜德罗普岛
",56,0
"2020-03-22","Trinidad and Tobago","特立尼达和多巴哥",50,0
"2020-03-22","Martinique","马提尼克岛
",37,0
"2020-03-22","Honduras","洪都拉斯",26,0
"2020-03-22","Bolivia (Plurinational State of)","玻利维亚（多民族国）",24,0
"2020-03-22","Puerto Rico","波多黎各
",23,1
"2020-03-22","Paraguay","巴拉圭",22,1
"2020-03-22","Jamaica","牙买加",19,1
"2020-03-22","French Guiana","法属圭亚那
",18,0
"2020-03-22","Guatemala","危地马拉",18,1
"2020-03-22","Cuba","古巴",16,1
"2020-03-22","Aruba","阿鲁巴
",8,0
"2020-03-22","United States Virgin Islands","美属维尔京群岛
",6,0
"2020-03-22","Barbados","巴巴多斯",5,0
"2020-03-22","Guyana","圭亚那",5,1
"2020-03-22","Saint Martin","圣马丁岛
",5,0
"2020-03-22","Bahamas","巴哈马",4,0
"2020-03-22","Cayman Islands","开曼群岛
",3,1
"2020-03-22","Curacao","库拉索岛
",3,1
"2020-03-22","Saint Barthelemy","圣巴泰勒米
",3,0
"2020-03-22","Bermuda","百慕大
",2,0
"2020-03-22","Haiti","海地",2,0
"2020-03-22","Nicaragua","尼加拉瓜",2,0
"2020-03-22","Saint Lucia","圣卢西亚",2,0
"2020-03-22","Suriname","苏里南",2,0
"2020-03-22","Antigua and Barbuda","安提瓜和巴布达",1,0
"2020-03-22","El Salvador","萨尔瓦多",1,0
"2020-03-22","Grenada","格林纳达",1,0
"2020-03-22","Montserrat","蒙特塞拉特岛
",1,0
"2020-03-22","Saint Vincent and the Grenadines","圣文森特和格林纳丁斯",1,0
"2020-03-22","Sint Maarten","圣马丁
",1,0
"2020-03-22","South Africa","南非",274,0
"2020-03-22","Algeria","阿尔及利亚",201,17
"2020-03-22","Burkina Faso","布基纳法索",75,3
"2020-03-22","Senegal","塞内加尔",67,0
"2020-03-22","Réunion","留尼汪岛
",64,0
"2020-03-22","Cameroon","喀麦隆",40,0
"2020-03-22","Democratic Republic of the Congo","刚果民主共和国",30,2
"2020-03-22","Côte d’Ivoire","科特迪瓦",25,0
"2020-03-22","Ghana","加纳",24,0
"2020-03-22","Nigeria","尼日利亚",22,0
"2020-03-22","Rwanda","卢旺达",17,0
"2020-03-22","Togo","多哥",16,0
"2020-03-22","Kenya","肯尼亚",15,0
"2020-03-22","Mayotte","马约特岛
",14,0
"2020-03-22","Madagascar","马达加斯加",12,0
"2020-03-22","Mauritius","毛里求斯",12,0
"2020-03-22","United Republic of Tanzania","坦桑尼亚联合共和国",12,0
"2020-03-22","Ethiopia","埃塞俄比亚",11,0
"2020-03-22","Seychelles","塞舌尔",7,0
"2020-03-22","Equatorial Guinea","赤道几内亚",6,0
"2020-03-22","Gabon","加蓬",6,1
"2020-03-22","Central African Republic","中非共和国",4,0
"2020-03-22","Congo","刚果",4,0
"2020-03-22","Eswatini","斯威士兰",4,0
"2020-03-22","Cabo Verde","佛得角",3,0
"2020-03-22","Liberia","利比里亚",3,0
"2020-03-22","Namibia","纳米比亚",3,0
"2020-03-22","Zambia","赞比亚",3,0
"2020-03-22","Angola","安哥拉",2,0
"2020-03-22","Benin","贝宁",2,0
"2020-03-22","Guinea","几内亚",2,0
"2020-03-22","Mauritania","毛里塔尼亚",2,0
"2020-03-22","Niger","尼日尔",2,0
"2020-03-22","Zimbabwe","津巴布韦",2,0
"2020-03-22","Chad","乍得",1,0
"2020-03-22","Eritrea","厄立特里亚",1,0
"2020-03-22","Gambia","冈比亚",1,0
"2020-03-22","Mozambique","莫桑比克",1,0
"2020-03-22","Uganda","乌干达",1,0
"2020-03-22","International conveyance (Diamond Princess)","国际交通工具（“钻石公主号”邮轮）)",712,7
