"DateOfReport","ADM0_VIZ_NAME","Short_Name_ZH","cum_conf","cum_death"
"2020-03-26","India","印度",724,17
"2020-03-26","Indonesia","印度尼西亚",1046,87
"2020-03-26","International conveyance (Diamond Princess)","国际交通工具（“钻石公主号”邮轮）)",712,7
"2020-03-26","Iran (Islamic Republic of)","伊朗（伊斯兰共和国）",32332,2378
"2020-03-26","Iraq","伊拉克",458,40
"2020-03-26","Ireland","爱尔兰",1819,19
"2020-03-26","Isle of Man","马恩岛
",26,0
"2020-03-26","Israel","以色列",3035,10
"2020-03-26","Italy","意大利",80539,8165
"2020-03-26","Jamaica","牙买加",26,1
"2020-03-26","Japan","日本",1387,46
"2020-03-26","Jersey","泽西岛
",32,1
"2020-03-26","Jordan","约旦",212,0
"2020-03-26","Kazakhstan","哈萨克斯坦",125,0
"2020-03-26","Kenya","肯尼亚",25,1
"2020-03-26","Kosovo[1]","科索沃[1]",79,1
"2020-03-26","Kuwait","科威特",225,0
"2020-03-26","Kyrgyzstan","吉尔吉斯斯坦",58,0
"2020-03-26","Lao People's Democratic Republic","老挝人民民主共和国",6,0
"2020-03-26","Latvia","拉脱维亚",244,0
"2020-03-26","Lebanon","黎巴嫩",391,7
"2020-03-26","Liberia","利比里亚",3,0
"2020-03-26","Libya","利比亚",1,0
"2020-03-26","Liechtenstein","列支敦士登
",56,0
"2020-03-26","Lithuania","立陶宛",299,4
"2020-03-26","Luxembourg","卢森堡",1453,9
"2020-03-26","Madagascar","马达加斯加",24,0
"2020-03-26","Malaysia","马来西亚",2031,23
"2020-03-26","Maldives","马尔代夫",13,0
"2020-03-26","Mali","马里",2,0
"2020-03-26","Malta","马耳他",134,0
"2020-03-26","Martinique","马提尼克岛
",66,1
"2020-03-26","Mauritania","毛里塔尼亚",3,0
"2020-03-26","Mauritius","毛里求斯",81,2
"2020-03-26","Mayotte","马约特岛
",50,0
"2020-03-26","Mexico","墨西哥",478,5
"2020-03-26","Monaco","摩纳哥",19,0
"2020-03-26","Mongolia","蒙古",11,0
"2020-03-26","Montenegro","黑山",67,1
"2020-03-26","Montserrat","蒙特塞拉特岛
",2,0
"2020-03-26","Morocco","摩洛哥",275,10
"2020-03-26","Mozambique","莫桑比克",5,0
"2020-03-26","Myanmar","缅甸",5,0
"2020-03-26","Namibia","纳米比亚",8,0
"2020-03-26","Nepal","尼泊尔",3,0
"2020-03-26","Netherlands","荷兰",7431,434
"2020-03-26","New Caledonia","新喀里多尼亚
",14,0
"2020-03-26","New Zealand","新西兰",338,0
"2020-03-26","Nicaragua","尼加拉瓜",2,0
"2020-03-26","Niger","尼日尔",10,1
"2020-03-26","Nigeria","尼日利亚",65,1
"2020-03-26","North Macedonia","北马其顿",201,3
"2020-03-26","Norway","挪威",3156,14
"2020-03-26","occupied Palestinian territory","巴勒斯坦被占领土
",91,1
"2020-03-26","Oman","阿曼",131,0
"2020-03-26","Pakistan","巴基斯坦",1197,9
"2020-03-26","Panama","巴拿马",558,8
"2020-03-26","Papua New Guinea","巴布亚新几内亚",1,0
"2020-03-26","Paraguay","巴拉圭",41,3
"2020-03-26","Peru","秘鲁",580,9
"2020-03-26","Philippines","菲律宾",707,45
"2020-03-26","Poland","波兰",1221,16
"2020-03-26","Portugal","葡萄牙",3544,60
"2020-03-26","Puerto Rico","波多黎各
",64,2
"2020-03-26","Qatar","卡塔尔",549,0
"2020-03-26","Republic of Korea","大韩民国",9332,139
"2020-03-26","Republic of Moldova","摩尔多瓦共和国",177,2
"2020-03-26","Réunion","留尼汪岛
",135,0
"2020-03-26","Romania","罗马尼亚",1029,17
"2020-03-26","Russian Federation","俄罗斯联邦",1036,3
"2020-03-26","Rwanda","卢旺达",50,0
"2020-03-26","Saint Barthélemy","圣巴泰勒米
",3,0
"2020-03-26","Saint Kitts and Nevis","圣基茨和尼维斯",2,0
"2020-03-26","Saint Lucia","圣卢西亚",3,0
"2020-03-26","Saint Martin","圣马丁岛
",11,0
"2020-03-26","Saint Vincent and the Grenadines","圣文森特和格林纳丁斯",1,0
"2020-03-26","San Marino","圣马力诺",218,21
"2020-03-26","Saudi Arabia","沙特阿拉伯",1104,3
"2020-03-26","Senegal","塞内加尔",105,0
"2020-03-26","Serbia","塞尔维亚",457,7
"2020-03-26","Seychelles","塞舌尔",7,0
"2020-03-26","Singapore","新加坡",683,2
"2020-03-26","Sint Maarten","圣马丁
",2,0
"2020-03-26","Slovakia","斯洛伐克",226,0
"2020-03-26","Slovenia","斯洛文尼亚",577,5
"2020-03-26","Somalia","索马里",3,0
"2020-03-26","South Africa","南非",927,0
"2020-03-26","Spain","西班牙",56188,4089
"2020-03-26","Sri Lanka","斯里兰卡",106,0
"2020-03-26","Sudan","苏丹",3,1
"2020-03-26","Suriname","苏里南",7,0
"2020-03-26","Sweden","瑞典",2806,66
"2020-03-26","Switzerland","瑞士",10714,161
"2020-03-26","Syrian Arab Republic","阿拉伯叙利亚共和国",5,0
"2020-03-26","Thailand","泰国",1136,5
"2020-03-26","The United Kingdom","大不列颠及北爱尔兰联合王国",11662,578
"2020-03-26","Timor-Leste","东帝汶",1,0
"2020-03-26","Togo","多哥",24,0
"2020-03-26","Trinidad and Tobago","特立尼达和多巴哥",61,1
"2020-03-26","Tunisia","突尼斯",227,6
"2020-03-26","Turkey","土耳其",3629,75
"2020-03-26","Turks and Caicos Islands","特克斯和凯科斯群岛
",2,0
"2020-03-26","Uganda","乌干达",14,0
"2020-03-26","Ukraine","乌克兰",218,5
"2020-03-26","United Arab Emirates","阿拉伯联合酋长国",333,2
"2020-03-26","United Republic of Tanzania","坦桑尼亚联合共和国",13,0
"2020-03-26","United States of America","美利坚合众国",68334,991
"2020-03-26","United States Virgin Islands","美属维尔京群岛
",17,0
"2020-03-26","Uruguay","乌拉圭",217,0
"2020-03-26","Uzbekistan","乌兹别克斯坦",83,0
"2020-03-26","Venezuela (Bolivarian Republic of)","委内瑞拉(玻利瓦尔共和国)",91,0
"2020-03-26","Viet Nam","越南",153,0
"2020-03-26","Zambia","赞比亚",13,0
"2020-03-26","Zimbabwe","津巴布韦",5,1
