"DateOfReport","ADM0_VIZ_NAME","Short_Name_ZH","cum_conf","cum_death"
"2020-04-12","Bolivia (Plurinational State of)","玻利维亚（多民族国）",300,24
"2020-04-12","Venezuela (Bolivarian Republic of)","委内瑞拉(玻利瓦尔共和国)",171,9
"2020-04-12","Guatemala","危地马拉",153,3
"2020-04-12","Paraguay","巴拉圭",134,6
"2020-04-12","El Salvador","萨尔瓦多",125,6
"2020-04-12","Trinidad and Tobago","特立尼达和多巴哥",112,8
"2020-04-12","Jamaica","牙买加",69,4
"2020-04-12","Barbados","巴巴多斯",68,4
"2020-04-12","Bahamas","巴哈马",42,8
"2020-04-12","Guyana","圭亚那",37,6
"2020-04-12","Haiti","海地",31,2
"2020-04-12","Antigua and Barbuda","安提瓜和巴布达",21,2
"2020-04-12","Dominica","多米尼克",16,0
"2020-04-12","Saint Lucia","圣卢西亚",15,0
"2020-04-12","Grenada","格林纳达",14,0
"2020-04-12","Belize","伯利兹",13,2
"2020-04-12","Saint Kitts and Nevis","圣基茨和尼维斯",12,0
"2020-04-12","Saint Vincent and the Grenadines","圣文森特和格林纳丁斯",12,0
"2020-04-12","Nicaragua","尼加拉瓜",11,1
"2020-04-12","Suriname","苏里南",10,1
"2020-04-12","Puerto Rico","波多黎各
",897,44
"2020-04-12","Martinique","马提尼克岛
",156,6
"2020-04-12","Guadeloupe","瓜德罗普岛
",143,8
"2020-04-12","Aruba","阿鲁巴
",92,0
"2020-04-12","French Guiana","法属圭亚那
",86,0
"2020-04-12","Cayman Islands","开曼群岛
",53,1
"2020-04-12","United States Virgin Islands","美属维尔京群岛
",51,1
"2020-04-12","Bermuda","百慕大
",50,4
"2020-04-12","Sint Maarten","圣马丁
",50,9
"2020-04-12","Saint Martin","圣马丁岛
",33,2
"2020-04-12","Curaçao","库拉索岛
",14,1
"2020-04-12","Montserrat","蒙特塞拉特岛
",9,0
"2020-04-12","Turks and Caicos Islands","特克斯和凯科斯群岛
",9,1
"2020-04-12","Saint Barthélemy","圣巴泰勒米
",6,0
"2020-04-12","Falkland Islands (Malvinas)","福克兰群岛（马尔维纳斯群岛）
",5,0
"2020-04-12","Anguilla","安圭拉
",3,0
"2020-04-12","Bonaire, Sint Eustatius and Saba","博内尔、圣尤斯特歇斯和萨巴
",3,0
"2020-04-12","British Virgin Islands","英属维尔京群岛
",3,0
"2020-04-12","Saint Pierre and Miquelon","圣皮埃尔和密克隆岛
",1,0
"2020-04-12","South Africa","南非",2173,25
"2020-04-12","Algeria","阿尔及利亚",1914,293
"2020-04-12","Cameroon","喀麦隆",803,10
"2020-04-12","Ghana","加纳",566,8
"2020-04-12","Côte d’Ivoire","科特迪瓦",533,4
"2020-04-12","Niger","尼日尔",529,12
"2020-04-12","Burkina Faso","布基纳法索",443,19
"2020-04-12","Mauritius","毛里求斯",324,9
"2020-04-12","Nigeria","尼日利亚",323,10
"2020-04-12","Senegal","塞内加尔",280,2
"2020-04-12","Guinea","几内亚",250,0
"2020-04-12","Democratic Republic of the Congo","刚果民主共和国",235,20
"2020-04-12","Kenya","肯尼亚",197,8
"2020-04-12","Rwanda","卢旺达",126,0
"2020-04-12","Madagascar","马达加斯加",106,0
"2020-04-12","Mali","马里",87,7
"2020-04-12","Togo","多哥",76,3
"2020-04-12","Ethiopia","埃塞俄比亚",71,3
"2020-04-12","Congo","刚果",70,5
"2020-04-12","Gabon","加蓬",57,1
"2020-04-12","Uganda","乌干达",54,0
"2020-04-12","Liberia","利比里亚",50,5
"2020-04-12","Zambia","赞比亚",43,2
"2020-04-12","Guinea-Bissau","几内亚比绍",39,0
"2020-04-12","Benin","贝宁",35,1
"2020-04-12","Eritrea","厄立特里亚",34,0
"2020-04-12","United Republic of Tanzania","坦桑尼亚联合共和国",32,3
"2020-04-12","Mozambique","莫桑比克",20,0
"2020-04-12","Angola","安哥拉",19,2
"2020-04-12","Chad","乍得",18,0
"2020-04-12","Equatorial Guinea","赤道几内亚",18,0
"2020-04-12","Namibia","纳米比亚",16,0
"2020-04-12","Eswatini","斯威士兰",14,0
"2020-04-12","Zimbabwe","津巴布韦",14,3
"2020-04-12","Botswana","博茨瓦纳",13,1
"2020-04-12","Malawi","马拉维",13,2
"2020-04-12","Central African Republic","中非共和国",11,0
"2020-04-12","Seychelles","塞舌尔",11,0
"2020-04-12","Sierra Leone","塞拉利昂",10,0
"2020-04-12","Gambia","冈比亚",9,1
"2020-04-12","Cabo Verde","佛得角",7,1
"2020-04-12","Mauritania","毛里塔尼亚",7,1
"2020-04-12","Burundi","布隆迪",5,0
"2020-04-12","Sao Tome and Principe","圣多美和普林西比",4,0
"2020-04-12","South Sudan","南苏丹",4,0
"2020-04-12","Réunion","留尼汪岛
",389,0
"2020-04-12","Mayotte","马约特岛
",207,3
"2020-04-12","International conveyance (Diamond Princess)","国际交通工具（“钻石公主号”邮轮）)",712,12
