"DateOfReport","ADM0_VIZ_NAME","Short_Name_ZH","cum_conf","cum_death"
"2020-03-30","Democratic Republic of the Congo","刚果民主共和国",98,8
"2020-03-30","Denmark","丹麦",2395,72
"2020-03-30","Djibouti","吉布提",26,0
"2020-03-30","Dominica","多米尼克",11,0
"2020-03-30","Dominican Republic","多米尼加 ",901,42
"2020-03-30","Ecuador","厄瓜多尔",1962,60
"2020-03-30","Egypt","埃及",656,41
"2020-03-30","El Salvador","萨尔瓦多",30,0
"2020-03-30","Equatorial Guinea","赤道几内亚",14,0
"2020-03-30","Eritrea","厄立特里亚",6,0
"2020-03-30","Estonia","爱沙尼亚",679,3
"2020-03-30","Eswatini","斯威士兰",9,0
"2020-03-30","Ethiopia","埃塞俄比亚",23,0
"2020-03-30","Faroe Islands","法罗群岛
",159,0
"2020-03-30","Fiji","斐济",5,0
"2020-03-30","Finland","芬兰",1218,11
"2020-03-30","France","法国",39642,2602
"2020-03-30","French Guiana","法属圭亚那
",43,0
"2020-03-30","French Polynesia","法属波利尼西亚
",36,0
"2020-03-30","Gabon","加蓬",7,1
"2020-03-30","Gambia","冈比亚",3,1
"2020-03-30","Georgia","格鲁吉亚",98,0
"2020-03-30","Germany","德国",57298,455
"2020-03-30","Ghana","加纳",152,5
"2020-03-30","Gibraltar","直布罗陀
",65,0
"2020-03-30","Greece","希腊",1156,38
"2020-03-30","Greenland","格陵兰岛
",10,0
"2020-03-30","Grenada","格林纳达",9,0
"2020-03-30","Guadeloupe","瓜德罗普岛
",106,4
"2020-03-30","Guam","关岛
",58,1
"2020-03-30","Guatemala","危地马拉",36,1
"2020-03-30","Guernsey","根西岛
",39,0
"2020-03-30","Guinea","几内亚",16,0
"2020-03-30","Guinea-Bissau","几内亚比绍",2,0
"2020-03-30","Guyana","圭亚那",8,1
"2020-03-30","Haiti","海地",15,0
"2020-03-30","Holy See","梵蒂冈
",6,0
"2020-03-30","Honduras","洪都拉斯",139,2
"2020-03-30","Hungary","匈牙利",447,15
"2020-03-30","Iceland","冰岛",1020,2
"2020-03-30","India","印度",1071,29
"2020-03-30","Indonesia","印度尼西亚",1414,122
"2020-03-30","International conveyance (Diamond Princess)","国际交通工具（“钻石公主号”邮轮）)",712,7
"2020-03-30","Iran (Islamic Republic of)","伊朗（伊斯兰共和国）",41495,2757
"2020-03-30","Iraq","伊拉克",630,46
"2020-03-30","Ireland","爱尔兰",2615,46
"2020-03-30","Isle of Man","马恩岛
",42,0
"2020-03-30","Israel","以色列",4247,15
"2020-03-30","Italy","意大利",97689,10781
"2020-03-30","Jamaica","牙买加",36,1
"2020-03-30","Japan","日本",1953,56
"2020-03-30","Jersey","泽西岛
",63,2
"2020-03-30","Jordan","约旦",268,5
"2020-03-30","Kazakhstan","哈萨克斯坦",294,1
"2020-03-30","Kenya","肯尼亚",38,1
"2020-03-30","Kosovo[1]","科索沃[1]",94,1
"2020-03-30","Kuwait","科威特",266,0
"2020-03-30","Kyrgyzstan","吉尔吉斯斯坦",84,0
"2020-03-30","Lao People's Democratic Republic","老挝人民民主共和国",8,0
"2020-03-30","Latvia","拉脱维亚",376,0
"2020-03-30","Lebanon","黎巴嫩",446,11
"2020-03-30","Liberia","利比里亚",3,0
"2020-03-30","Libya","利比亚",8,0
"2020-03-30","Liechtenstein","列支敦士登
",62,0
"2020-03-30","Lithuania","立陶宛",484,7
"2020-03-30","Luxembourg","卢森堡",1950,21
"2020-03-30","Madagascar","马达加斯加",46,0
"2020-03-30","Malaysia","马来西亚",2626,37
"2020-03-30","Maldives","马尔代夫",17,0
"2020-03-30","Mali","马里",18,0
"2020-03-30","Malta","马耳他",151,0
"2020-03-30","Martinique","马提尼克岛
",111,2
"2020-03-30","Mauritania","毛里塔尼亚",5,0
"2020-03-30","Mauritius","毛里求斯",107,2
"2020-03-30","Mayotte","马约特岛
",82,0
"2020-03-30","Mexico","墨西哥",993,20
"2020-03-30","Monaco","摩纳哥",46,0
"2020-03-30","Mongolia","蒙古",12,0
"2020-03-30","Montenegro","黑山",85,1
"2020-03-30","Montserrat","蒙特塞拉特岛
",5,0
"2020-03-30","Morocco","摩洛哥",574,33
"2020-03-30","Mozambique","莫桑比克",8,0
"2020-03-30","Myanmar","缅甸",10,0
"2020-03-30","Namibia","纳米比亚",11,0
"2020-03-30","Nepal","尼泊尔",5,0
"2020-03-30","Netherlands","荷兰",10866,771
"2020-03-30","New Caledonia","新喀里多尼亚
",15,0
"2020-03-30","New Zealand","新西兰",600,1
"2020-03-30","Nicaragua","尼加拉瓜",4,1
"2020-03-30","Niger","尼日尔",20,3
"2020-03-30","Nigeria","尼日利亚",111,1
"2020-03-30","North Macedonia","北马其顿",259,6
"2020-03-30","Northern Mariana Islands (Commonwealth of the)","北马里亚纳群岛自由邦
",2,0
"2020-03-30","Norway","挪威",4102,22
"2020-03-30","occupied Palestinian territory","巴勒斯坦被占领土
",117,1
"2020-03-30","Oman","阿曼",179,0
"2020-03-30","Pakistan","巴基斯坦",1865,25
"2020-03-30","Panama","巴拿马",989,24
"2020-03-30","Papua New Guinea","巴布亚新几内亚",1,0
"2020-03-30","Paraguay","巴拉圭",64,3
"2020-03-30","Peru","秘鲁",852,11
"2020-03-30","Philippines","菲律宾",1546,78
"2020-03-30","Poland","波兰",1862,22
"2020-03-30","Portugal","葡萄牙",5962,119
"2020-03-30","Puerto Rico","波多黎各
",174,6
"2020-03-30","Qatar","卡塔尔",693,1
"2020-03-30","Republic of Korea","大韩民国",9786,162
"2020-03-30","Republic of Moldova","摩尔多瓦共和国",263,2
"2020-03-30","Réunion","留尼汪岛
",207,0
"2020-03-30","Romania","罗马尼亚",1760,40
"2020-03-30","Russian Federation","俄罗斯联邦",1534,10
"2020-03-30","Rwanda","卢旺达",70,0
"2020-03-30","Saint Barthélemy","圣巴泰勒米
",6,0
"2020-03-30","Saint Kitts and Nevis","圣基茨和尼维斯",2,0
"2020-03-30","Saint Lucia","圣卢西亚",9,0
"2020-03-30","Saint Martin","圣马丁岛
",18,1
"2020-03-30","Saint Vincent and the Grenadines","圣文森特和格林纳丁斯",1,0
"2020-03-30","San Marino","圣马力诺",229,24
"2020-03-30","Saudi Arabia","沙特阿拉伯",1453,8
"2020-03-30","Senegal","塞内加尔",162,0
"2020-03-30","Serbia","塞尔维亚",741,13
"2020-03-30","Seychelles","塞舌尔",8,0
"2020-03-30","Singapore","新加坡",879,3
"2020-03-30","Sint Maarten","圣马丁
",6,0
"2020-03-30","Slovakia","斯洛伐克",336,0
"2020-03-30","Slovenia","斯洛文尼亚",730,11
"2020-03-30","Somalia","索马里",3,0
"2020-03-30","South Africa","南非",1326,3
"2020-03-30","Spain","西班牙",78797,6528
"2020-03-30","Sri Lanka","斯里兰卡",120,1
"2020-03-30","Sudan","苏丹",6,2
"2020-03-30","Suriname","苏里南",8,0
"2020-03-30","Sweden","瑞典",3700,110
"2020-03-30","Switzerland","瑞士",14274,257
"2020-03-30","Syrian Arab Republic","阿拉伯叙利亚共和国",10,2
"2020-03-30","Thailand","泰国",1524,9
"2020-03-30","The United Kingdom","大不列颠及北爱尔兰联合王国",19526,1228
"2020-03-30","Timor-Leste","东帝汶",1,0
"2020-03-30","Togo","多哥",34,1
"2020-03-30","Trinidad and Tobago","特立尼达和多巴哥",82,3
"2020-03-30","Tunisia","突尼斯",362,9
"2020-03-30","Turkey","土耳其",9271,131
"2020-03-30","Turks and Caicos Islands","特克斯和凯科斯群岛
",5,0
"2020-03-30","Uganda","乌干达",33,0
"2020-03-30","Ukraine","乌克兰",480,11
"2020-03-30","United Arab Emirates","阿拉伯联合酋长国",611,5
"2020-03-30","United Republic of Tanzania","坦桑尼亚联合共和国",19,0
"2020-03-30","United States of America","美利坚合众国",140640,2398
"2020-03-30","United States Virgin Islands","美属维尔京群岛
",30,0
"2020-03-30","Uruguay","乌拉圭",309,0
"2020-03-30","Uzbekistan","乌兹别克斯坦",145,2
"2020-03-30","Venezuela (Bolivarian Republic of)","委内瑞拉(玻利瓦尔共和国)",129,3
"2020-03-30","Viet Nam","越南",203,0
"2020-03-30","Zambia","赞比亚",35,0
"2020-03-30","Zimbabwe","津巴布韦",5,1
