"DateOfReport","ADM0_VIZ_NAME","Short_Name_ZH","cum_conf","cum_death"
"2020-03-31","Guernsey","根西岛
",45,0
"2020-03-31","Isle of Man","马恩岛
",42,0
"2020-03-31","Greenland","格陵兰岛
",10,0
"2020-03-31","Holy See","梵蒂冈
",6,0
"2020-03-31","Thailand","泰国",1771,12
"2020-03-31","India","印度",1636,38
"2020-03-31","Indonesia","印度尼西亚",1528,136
"2020-03-31","Sri Lanka","斯里兰卡",143,2
"2020-03-31","Bangladesh","孟加拉国",54,6
"2020-03-31","Maldives","马尔代夫",18,0
"2020-03-31","Myanmar","缅甸",15,1
"2020-03-31","Nepal","尼泊尔",5,0
"2020-03-31","Bhutan","不丹",4,0
"2020-03-31","Timor-Leste","东帝汶",1,0
"2020-03-31","Iran (Islamic Republic of)","伊朗（伊斯兰共和国）",44606,2898
"2020-03-31","Pakistan","巴基斯坦",2039,26
"2020-03-31","Saudi Arabia","沙特阿拉伯",1563,10
"2020-03-31","Qatar","卡塔尔",781,2
"2020-03-31","Egypt","埃及",710,46
"2020-03-31","Iraq","伊拉克",694,50
"2020-03-31","United Arab Emirates","阿拉伯联合酋长国",664,6
"2020-03-31","Morocco","摩洛哥",638,36
"2020-03-31","Bahrain","巴林",567,4
"2020-03-31","Lebanon","黎巴嫩",463,12
"2020-03-31","Tunisia","突尼斯",394,10
"2020-03-31","Kuwait","科威特",289,0
"2020-03-31","Jordan","约旦",274,5
"2020-03-31","Oman","阿曼",210,1
"2020-03-31","Afghanistan","阿富汗",192,4
"2020-03-31","occupied Palestinian territory","巴勒斯坦被占领土
",134,1
"2020-03-31","Djibouti","吉布提",31,0
"2020-03-31","Libya","利比亚",10,0
"2020-03-31","Syrian Arab Republic","阿拉伯叙利亚共和国",10,2
"2020-03-31","Sudan","苏丹",7,2
"2020-03-31","Somalia","索马里",5,0
"2020-03-31","United States of America","美利坚合众国",163199,2850
"2020-03-31","Canada","加拿大",7695,89
"2020-03-31","Brazil","巴西",4579,159
"2020-03-31","Chile","智利",2738,12
"2020-03-31","Ecuador","厄瓜多尔",2240,75
"2020-03-31","Dominican Republic","多米尼加 ",1109,51
"2020-03-31","Mexico","墨西哥",1094,28
"2020-03-31","Peru","秘鲁",1065,24
"2020-03-31","Panama","巴拿马",989,24
"2020-03-31","Argentina","阿根廷 ",966,24
"2020-03-31","Colombia","哥伦比亚",798,14
"2020-03-31","Uruguay","乌拉圭",320,1
"2020-03-31","Costa Rica","哥斯达黎加",314,2
"2020-03-31","Puerto Rico","波多黎各
",239,8
"2020-03-31","Cuba","古巴",186,6
"2020-03-31","Honduras","洪都拉斯",139,2
"2020-03-31","Venezuela (Bolivarian Republic of)","委内瑞拉(玻利瓦尔共和国)",129,3
"2020-03-31","Martinique","马提尼克岛
",119,2
"2020-03-31","Guadeloupe","瓜德罗普岛
",114,5
"2020-03-31","Bolivia (Plurinational State of)","玻利维亚（多民族国）",107,6
"2020-03-31","Trinidad and Tobago","特立尼达和多巴哥",85,3
"2020-03-31","Paraguay","巴拉圭",65,3
"2020-03-31","Aruba","阿鲁巴
",55,0
"2020-03-31","French Guiana","法属圭亚那
",46,0
"2020-03-31","Guatemala","危地马拉",36,1
"2020-03-31","Jamaica","牙买加",36,1
"2020-03-31","Barbados","巴巴多斯",33,0
"2020-03-31","El Salvador","萨尔瓦多",30,0
"2020-03-31","United States Virgin Islands","美属维尔京群岛
",30,0
"2020-03-31","Bermuda","百慕大
",27,0
"2020-03-31","Saint Martin","圣马丁岛
",18,2
"2020-03-31","Haiti","海地",15,0
"2020-03-31","Bahamas","巴哈马",14,0
"2020-03-31","Cayman Islands","开曼群岛
",12,1
"2020-03-31","Guyana","圭亚那",12,2
"2020-03-31","Curacao","库拉索岛
",11,1
"2020-03-31","Dominica","多米尼克",11,0
"2020-03-31","Grenada","格林纳达",9,0
"2020-03-31","Saint Lucia","圣卢西亚",9,0
"2020-03-31","Saint Kitts and Nevis","圣基茨和尼维斯",8,0
"2020-03-31","Suriname","苏里南",8,0
"2020-03-31","Antigua and Barbuda","安提瓜和巴布达",7,0
"2020-03-31","Saint Barthélemy","圣巴泰勒米
",6,0
"2020-03-31","Sint Maarten","圣马丁
",6,0
"2020-03-31","Montserrat","蒙特塞拉特岛
",5,0
"2020-03-31","Turks and Caicos Islands","特克斯和凯科斯群岛
",5,0
"2020-03-31","Nicaragua","尼加拉瓜",4,1
"2020-03-31","Belize","伯利兹",3,0
"2020-03-31","British Virgin Islands","英属维尔京群岛
",3,0
"2020-03-31","Anguilla","安圭拉
",2,0
"2020-03-31","Saint Vincent and the Grenadines","圣文森特和格林纳丁斯",1,0
"2020-03-31","South Africa","南非",1353,5
"2020-03-31","Algeria","阿尔及利亚",584,35
"2020-03-31","Burkina Faso","布基纳法索",261,14
"2020-03-31","Réunion","留尼汪岛
",247,0
"2020-03-31","Senegal","塞内加尔",175,0
"2020-03-31","Côte d’Ivoire","科特迪瓦",169,0
"2020-03-31","Ghana","加纳",152,5
"2020-03-31","Mauritius","毛里求斯",143,5
"2020-03-31","Cameroon","喀麦隆",139,6
"2020-03-31","Nigeria","尼日利亚",111,1
"2020-03-31","Democratic Republic of the Congo","刚果民主共和国",109,8
"2020-03-31","Mayotte","马约特岛
",101,0
"2020-03-31","Rwanda","卢旺达",75,0
"2020-03-31","Madagascar","马达加斯加",53,0
"2020-03-31","Kenya","肯尼亚",50,1
"2020-03-31","Zambia","赞比亚",35,0
"2020-03-31","Togo","多哥",34,1
"2020-03-31","Uganda","乌干达",33,0
"2020-03-31","Ethiopia","埃塞俄比亚",26,0
"2020-03-31","Niger","尼日尔",20,3
"2020-03-31","Congo","刚果",19,0
"2020-03-31","United Republic of Tanzania","坦桑尼亚联合共和国",19,1
"2020-03-31","Mali","马里",18,0
"2020-03-31","Guinea","几内亚",16,0
"2020-03-31","Equatorial Guinea","赤道几内亚",14,0
"2020-03-31","Namibia","纳米比亚",11,0
"2020-03-31","Benin","贝宁",9,0
"2020-03-31","Eswatini","斯威士兰",9,0
"2020-03-31","Guinea-Bissau","几内亚比绍",9,0
"2020-03-31","Mozambique","莫桑比克",8,0
"2020-03-31","Seychelles","塞舌尔",8,0
"2020-03-31","Zimbabwe","津巴布韦",8,1
"2020-03-31","Angola","安哥拉",7,2
"2020-03-31","Chad","乍得",7,0
"2020-03-31","Gabon","加蓬",7,1
"2020-03-31","Central African Republic","中非共和国",6,0
"2020-03-31","Eritrea","厄立特里亚",6,0
"2020-03-31","Cabo Verde","佛得角",5,1
"2020-03-31","Mauritania","毛里塔尼亚",5,0
"2020-03-31","Botswana","博茨瓦纳",3,0
"2020-03-31","Gambia","冈比亚",3,1
"2020-03-31","Liberia","利比里亚",3,0
"2020-03-31","Burundi","布隆迪",2,0
"2020-03-31","Sierra Leone","塞拉利昂",1,0
"2020-03-31","International conveyance (Diamond Princess)","国际交通工具（“钻石公主号”邮轮）)",712,7
