"DateOfReport","ADM0_VIZ_NAME","Short_Name_ZH","cum_conf","cum_death"
"2020-04-04","North Macedonia","北马其顿",483,17
"2020-04-04","Slovakia","斯洛伐克",471,0
"2020-04-04","Andorra","安道尔",466,17
"2020-04-04","Belarus","白俄罗斯",440,4
"2020-04-04","Cyprus","塞浦路斯",426,11
"2020-04-04","Albania","阿尔巴尼亚",333,18
"2020-04-04","Uzbekistan","乌兹别克斯坦",298,2
"2020-04-04","San Marino","圣马力诺",259,32
"2020-04-04","Malta","马耳他",213,0
"2020-04-04","Montenegro","黑山",197,2
"2020-04-04","Faroe Islands","法罗群岛
",181,0
"2020-04-04","Georgia","格鲁吉亚",170,1
"2020-04-04","Kyrgyzstan","吉尔吉斯斯坦",147,1
"2020-04-04","Kosovo[1]","科索沃[1]",140,1
"2020-04-04","Guernsey","根西岛
",136,2
"2020-04-04","Isle of Man","马恩岛
",126,1
"2020-04-04","Jersey","泽西岛
",123,3
"2020-04-04","Gibraltar","直布罗陀
",98,1
"2020-04-04","Liechtenstein","列支敦士登
",77,1
"2020-04-04","Monaco","摩纳哥",37,0
"2020-04-04","Greenland","格陵兰岛
",10,0
"2020-04-04","Holy See","梵蒂冈
",7,0
"2020-04-04","India","印度",3374,77
"2020-04-04","Indonesia","印度尼西亚",2092,191
"2020-04-04","Thailand","泰国",2067,20
"2020-04-04","Sri Lanka","斯里兰卡",159,5
"2020-04-04","Bangladesh","孟加拉国",70,8
"2020-04-04","Myanmar","缅甸",20,1
"2020-04-04","Maldives","马尔代夫",19,0
"2020-04-04","Nepal","尼泊尔",9,0
"2020-04-04","Bhutan","不丹",5,0
"2020-04-04","Timor-Leste","东帝汶",1,0
"2020-04-04","Iran (Islamic Republic of)","伊朗（伊斯兰共和国）",55743,3452
"2020-04-04","Pakistan","巴基斯坦",2880,45
"2020-04-04","Saudi Arabia","沙特阿拉伯",2370,29
"2020-04-04","United Arab Emirates","阿拉伯联合酋长国",1505,10
"2020-04-04","Qatar","卡塔尔",1325,3
"2020-04-04","Egypt","埃及",1070,71
"2020-04-04","Morocco","摩洛哥",960,66
"2020-04-04","Iraq","伊拉克",878,56
"2020-04-04","Bahrain","巴林",688,4
"2020-04-04","Tunisia","突尼斯",553,19
"2020-04-04","Lebanon","黎巴嫩",527,18
"2020-04-04","Kuwait","科威特",556,1
"2020-04-04","Jordan","约旦",323,5
"2020-04-04","Afghanistan","阿富汗",299,7
"2020-04-04","Oman","阿曼",298,2
"2020-04-04","occupied Palestinian territory","巴勒斯坦被占领土
",217,1
"2020-04-04","Djibouti","吉布提",51,0
"2020-04-04","Libya","利比亚",17,1
"2020-04-04","Syrian Arab Republic","阿拉伯叙利亚共和国",16,2
"2020-04-04","Sudan","苏丹",10,2
"2020-04-04","Somalia","索马里",7,0
"2020-04-04","United States of America","美利坚合众国",273808,7020
"2020-04-04","Canada","加拿大",12938,214
"2020-04-04","Brazil","巴西",9056,359
"2020-04-04","Chile","智利",4161,27
"2020-04-04","Ecuador","厄瓜多尔",3465,172
"2020-04-04","Mexico","墨西哥",1688,60
"2020-04-04","Panama","巴拿马",1673,41
"2020-04-04","Peru","秘鲁",1595,61
"2020-04-04","Dominican Republic","多米尼加 ",1488,68
"2020-04-04","Argentina","阿根廷 ",1353,42
"2020-04-04","Colombia","哥伦比亚",1267,25
"2020-04-04","Puerto Rico","波多黎各
",452,18
"2020-04-04","Costa Rica","哥斯达黎加",416,2
"2020-04-04","Uruguay","乌拉圭",386,4
"2020-04-04","Cuba","古巴",288,6
"2020-04-04","Honduras","洪都拉斯",264,15
"2020-04-04","Martinique","马提尼克岛
",145,3
"2020-04-04","Venezuela (Bolivarian Republic of)","委内瑞拉(玻利瓦尔共和国)",144,3
"2020-04-04","Bolivia (Plurinational State of)","玻利维亚（多民族国）",139,10
"2020-04-04","Guadeloupe","瓜德罗普岛
",130,7
"2020-04-04","Trinidad and Tobago","特立尼达和多巴哥",100,6
"2020-04-04","Paraguay","巴拉圭",96,3
"2020-04-04","Aruba","阿鲁巴
",64,0
"2020-04-04","French Guiana","法属圭亚那
",62,0
"2020-04-04","El Salvador","萨尔瓦多",56,3
"2020-04-04","Jamaica","牙买加",53,3
"2020-04-04","Barbados","巴巴多斯",51,0
"2020-04-04","Guatemala","危地马拉",50,1
"2020-04-04","United States Virgin Islands","美属维尔京群岛
",40,0
"2020-04-04","Bermuda","百慕大
",35,0
"2020-04-04","Cayman Islands","开曼群岛
",28,1
"2020-04-04","Bahamas","巴哈马",24,3
"2020-04-04","Saint Martin","圣马丁岛
",24,2
"2020-04-04","Guyana","圭亚那",23,4
"2020-04-04","Sint Maarten","圣马丁
",23,2
"2020-04-04","Haiti","海地",18,0
"2020-04-04","Saint Lucia","圣卢西亚",13,0
"2020-04-04","Grenada","格林纳达",12,0
"2020-04-04","Curaçao","库拉索岛
",11,1
"2020-04-04","Dominica","多米尼克",11,0
"2020-04-04","Suriname","苏里南",10,0
"2020-04-04","Saint Kitts and Nevis","圣基茨和尼维斯",9,0
"2020-04-04","Antigua and Barbuda","安提瓜和巴布达",7,0
"2020-04-04","Montserrat","蒙特塞拉特岛
",6,0
"2020-04-04","Saint Barthélemy","圣巴泰勒米
",6,0
"2020-04-04","Nicaragua","尼加拉瓜",5,1
"2020-04-04","Turks and Caicos Islands","特克斯和凯科斯群岛
",5,0
"2020-04-04","Belize","伯利兹",4,0
"2020-04-04","Anguilla","安圭拉
",3,0
"2020-04-04","British Virgin Islands","英属维尔京群岛
",3,0
"2020-04-04","Saint Vincent and the Grenadines","圣文森特和格林纳丁斯",3,0
"2020-04-04","Bonaire, Sint Eustatius and Saba","博内尔、圣尤斯特歇斯和萨巴
",2,0
"2020-04-04","Falkland Islands (Malvinas)","福克兰群岛（马尔维纳斯群岛）
",1,0
"2020-04-04","South Africa","南非",1585,9
"2020-04-04","Algeria","阿尔及利亚",1251,130
"2020-04-04","Cameroon","喀麦隆",555,9
"2020-04-04","Réunion","留尼汪岛
",334,0
"2020-04-04","Burkina Faso","布基纳法索",302,15
"2020-04-04","Côte d’Ivoire","科特迪瓦",245,2
"2020-04-04","Senegal","塞内加尔",219,2
"2020-04-04","Nigeria","尼日利亚",210,4
"2020-04-04","Ghana","加纳",205,5
"2020-04-04","Mauritius","毛里求斯",196,7
"2020-04-04","Democratic Republic of the Congo","刚果民主共和国",148,16
"2020-04-04","Mayotte","马约特岛
",147,2
"2020-04-04","Niger","尼日尔",144,8
"2020-04-04","Kenya","肯尼亚",122,4
"2020-04-04","Guinea","几内亚",111,0
"2020-04-04","Rwanda","卢旺达",102,0
"2020-04-04","Madagascar","马达加斯加",70,0
"2020-04-04","Uganda","乌干达",48,0
"2020-04-04","Congo","刚果",45,5
"2020-04-04","Togo","多哥",40,3
"2020-04-04","Mali","马里",39,4
"2020-04-04","Zambia","赞比亚",39,1
"2020-04-04","Ethiopia","埃塞俄比亚",38,0
"2020-04-04","Gabon","加蓬",21,1
"2020-04-04","Eritrea","厄立特里亚",20,0
"2020-04-04","United Republic of Tanzania","坦桑尼亚联合共和国",20,1
"2020-04-04","Guinea-Bissau","几内亚比绍",18,0
"2020-04-04","Equatorial Guinea","赤道几内亚",16,0
"2020-04-04","Namibia","纳米比亚",14,0
"2020-04-04","Benin","贝宁",13,0
"2020-04-04","Angola","安哥拉",10,2
"2020-04-04","Liberia","利比里亚",10,1
"2020-04-04","Mozambique","莫桑比克",10,0
"2020-04-04","Seychelles","塞舌尔",10,0
"2020-04-04","Central African Republic","中非共和国",9,0
"2020-04-04","Eswatini","斯威士兰",9,0
"2020-04-04","Zimbabwe","津巴布韦",9,1
"2020-04-04","Chad","乍得",7,0
"2020-04-04","Mauritania","毛里塔尼亚",6,1
"2020-04-04","Cabo Verde","佛得角",5,1
"2020-04-04","Botswana","博茨瓦纳",4,1
"2020-04-04","Gambia","冈比亚",4,1
"2020-04-04","Sierra Leone","塞拉利昂",4,0
"2020-04-04","Burundi","布隆迪",3,0
"2020-04-04","Malawi","马拉维",3,0
"2020-04-04","International conveyance (Diamond Princess)","国际交通工具（“钻石公主号”邮轮）)",712,11
"2020-04-04","China","中国",82930,3338
