"DateOfReport","ADM0_VIZ_NAME","Short_Name_ZH","cum_conf","cum_death"
"2020-03-17","United Arab Emirates","阿拉伯联合酋长国",113,0
"2020-03-17","United States of America","美利坚合众国",4356,79
"2020-03-17","Venezuela (Bolivarian Republic of)","委内瑞拉(玻利瓦尔共和国)",36,0
"2020-03-17","Viet Nam","越南",66,0
"2020-03-17","Saint Lucia","圣卢西亚",2,0
"2020-03-17","Suriname","苏里南",1,0
"2020-03-17","Guatemala","危地马拉",6,1
"2020-03-17","Uruguay","乌拉圭",29,0
"2020-03-17","China","中国",81151,3242
"2020-03-17","Côte d’Ivoire","科特迪瓦",6,0
"2020-03-17","United States Virgin Islands","United States Virgin Islands",2,0
"2020-03-17","Uzbekistan","乌兹别克斯坦",16,0
"2020-03-17","Somalia","索马里",1,0
"2020-03-17","Benin","贝宁",1,0
"2020-03-17","Liberia","利比里亚",2,0
"2020-03-17","United Republic of Tanzania","坦桑尼亚联合共和国",1,0
"2020-03-17","Guam","Guam",5,0
"2020-03-17","Aruba","Aruba",4,0
"2020-03-17","Bahamas","巴哈马",1,0
"2020-03-17","Gambia","冈比亚",1,0
"2020-03-17","Djibouti","吉布提",1,0
"2020-03-17","Montenegro","黑山",2,0
"2020-03-17","Barbados","巴巴多斯",2,0
"2020-03-17","Montserrat","Montserrat",1,0
