"DateOfReport","ADM0_VIZ_NAME","Short_Name_ZH","cum_conf","cum_death"
"2020-04-03","Saint Lucia","圣卢西亚",13,0
"2020-04-03","Curaçao","库拉索岛
",11,1
"2020-04-03","Dominica","多米尼克",11,0
"2020-04-03","Grenada","格林纳达",10,0
"2020-04-03","Suriname","苏里南",10,0
"2020-04-03","Saint Kitts and Nevis","圣基茨和尼维斯",8,0
"2020-04-03","Antigua and Barbuda","安提瓜和巴布达",7,0
"2020-04-03","Saint Barthélemy","圣巴泰勒米
",6,0
"2020-04-03","Montserrat","蒙特塞拉特岛
",5,0
"2020-04-03","Nicaragua","尼加拉瓜",5,1
"2020-04-03","Turks and Caicos Islands","特克斯和凯科斯群岛
",5,0
"2020-04-03","Anguilla","安圭拉
",3,0
"2020-04-03","Belize","伯利兹",3,0
"2020-04-03","British Virgin Islands","英属维尔京群岛
",3,0
"2020-04-03","Saint Vincent and the Grenadines","圣文森特和格林纳丁斯",3,0
"2020-04-03","Bonaire, Sint Eustatius and Saba","博内尔、圣尤斯特歇斯和萨巴
",2,0
"2020-04-03","South Africa","南非",1505,7
"2020-04-03","Algeria","阿尔及利亚",1171,105
"2020-04-03","Cameroon","喀麦隆",509,8
"2020-04-03","Réunion","留尼汪岛
",321,0
"2020-04-03","Burkina Faso","布基纳法索",302,15
"2020-04-03","Senegal","塞内加尔",219,2
"2020-04-03","Côte d’Ivoire","科特迪瓦",218,1
"2020-04-03","Nigeria","尼日利亚",210,4
"2020-04-03","Ghana","加纳",205,5
"2020-04-03","Mauritius","毛里求斯",186,7
"2020-04-03","Democratic Republic of the Congo","刚果民主共和国",148,16
"2020-04-03","Mayotte","马约特岛
",128,2
"2020-04-03","Kenya","肯尼亚",122,4
"2020-04-03","Niger","尼日尔",120,5
"2020-04-03","Rwanda","卢旺达",89,0
"2020-04-03","Madagascar","马达加斯加",70,0
"2020-04-03","Guinea","几内亚",52,0
"2020-04-03","Uganda","乌干达",48,0
"2020-04-03","Congo","刚果",41,3
"2020-04-03","Togo","多哥",39,2
"2020-04-03","Zambia","赞比亚",39,1
"2020-04-03","Mali","马里",36,3
"2020-04-03","Ethiopia","埃塞俄比亚",35,0
"2020-04-03","Gabon","加蓬",21,1
"2020-04-03","Eritrea","厄立特里亚",20,0
"2020-04-03","United Republic of Tanzania","坦桑尼亚联合共和国",20,1
"2020-04-03","Equatorial Guinea","赤道几内亚",15,0
"2020-04-03","Guinea-Bissau","几内亚比绍",15,0
"2020-04-03","Benin","贝宁",13,0
"2020-04-03","Namibia","纳米比亚",13,0
"2020-04-03","Angola","安哥拉",10,2
"2020-04-03","Mozambique","莫桑比克",10,0
"2020-04-03","Seychelles","塞舌尔",10,0
"2020-04-03","Eswatini","斯威士兰",9,0
"2020-04-03","Zimbabwe","津巴布韦",9,1
"2020-04-03","Central African Republic","中非共和国",8,0
"2020-04-03","Chad","乍得",7,0
"2020-04-03","Liberia","利比里亚",7,0
"2020-04-03","Mauritania","毛里塔尼亚",6,1
"2020-04-03","Cabo Verde","佛得角",5,1
"2020-04-03","Botswana","博茨瓦纳",4,1
"2020-04-03","Gambia","冈比亚",4,1
"2020-04-03","Burundi","布隆迪",3,0
"2020-04-03","Malawi","马拉维",3,0
"2020-04-03","Sierra Leone","塞拉利昂",2,0
"2020-04-03","International conveyance (Diamond Princess)","国际交通工具（“钻石公主号”邮轮）)",712,11
