"DateOfReport","ADM0_VIZ_NAME","Short_Name_ZH","cum_conf","cum_death"
"2020-03-20","Serbia","塞尔维亚",135,1
"2020-03-20","Bulgaria","保加利亚",127,3
"2020-03-20","Croatia","克罗地亚",126,1
"2020-03-20","Latvia","拉脱维亚",111,0
"2020-03-20","Hungary","匈牙利",85,4
"2020-03-20","Faroe Islands","法罗群岛
",80,0
"2020-03-20","Andorra","安道尔",75,0
"2020-03-20","Albania","阿尔巴尼亚",70,2
"2020-03-20","North Macedonia","北马其顿",70,0
"2020-03-20","Lithuania","立陶宛",69,1
"2020-03-20","Cyprus","塞浦路斯",67,0
"2020-03-20","Republic of Moldova","摩尔多瓦共和国",66,1
"2020-03-20","Malta","马耳他",64,0
"2020-03-20","Belarus","白俄罗斯",57,0
"2020-03-20","Kazakhstan","哈萨克斯坦",53,0
"2020-03-20","Azerbaijan","阿塞拜疆",44,1
"2020-03-20","Bosnia and Herzegovina","波斯尼亚和黑塞哥维那",44,0
"2020-03-20","Georgia","格鲁吉亚",43,0
"2020-03-20","Liechtenstein","列支敦士登
",34,0
"2020-03-20","Uzbekistan","乌兹别克斯坦",33,0
"2020-03-20","Ukraine","乌克兰",26,3
"2020-03-20","Montenegro","黑山",14,0
"2020-03-20","Jersey","泽西岛
",12,0
"2020-03-20","Monaco","摩纳哥",12,0
"2020-03-20","Gibraltar","直布罗陀
",10,0
"2020-03-20","Kyrgyzstan","吉尔吉斯斯坦",6,0
"2020-03-20","Greenland","格陵兰岛
",2,0
"2020-03-20","Guernsey","根西岛
",1,0
"2020-03-20","Holy See","梵蒂冈
",1,0
"2020-03-20","Isle of Man","马恩岛
",1,0
"2020-03-20","Indonesia","印度尼西亚",369,32
"2020-03-20","Thailand","泰国",322,1
"2020-03-20","India","印度",195,4
"2020-03-20","Sri Lanka","斯里兰卡",59,0
"2020-03-20","Bangladesh","孟加拉国",17,1
"2020-03-20","Maldives","马尔代夫",13,0
"2020-03-20","Bhutan","不丹",2,0
"2020-03-20","Nepal","尼泊尔",1,0
"2020-03-20","Timor-Leste","东帝汶",1,0
"2020-03-20","Iran (Islamic Republic of)","伊朗（伊斯兰共和国）",19644,1433
"2020-03-20","Pakistan","巴基斯坦",461,2
"2020-03-20","Qatar","卡塔尔",460,0
"2020-03-20","Bahrain","巴林",285,1
"2020-03-20","Saudi Arabia","沙特阿拉伯",274,0
"2020-03-20","Egypt","埃及",256,7
"2020-03-20","Iraq","伊拉克",193,14
"2020-03-20","Lebanon","黎巴嫩",163,4
"2020-03-20","Kuwait","科威特",159,0
"2020-03-20","United Arab Emirates","阿拉伯联合酋长国",140,0
"2020-03-20","Morocco","摩洛哥",74,3
"2020-03-20","Jordan","约旦",69,0
"2020-03-20","Tunisia","突尼斯",54,1
"2020-03-20","occupied Palestinian territory","巴勒斯坦被占领土
",48,0
"2020-03-20","Oman","阿曼",48,0
"2020-03-20","Afghanistan","阿富汗",24,0
"2020-03-20","Djibouti","吉布提",1,0
"2020-03-20","Somalia","索马里",1,0
"2020-03-20","Sudan","苏丹",1,1
"2020-03-20","United States of America","美利坚合众国",15219,201
"2020-03-20","Canada","加拿大",846,9
"2020-03-20","Brazil","巴西",621,4
"2020-03-20","Chile","智利",434,0
"2020-03-20","Ecuador","厄瓜多尔",367,5
"2020-03-20","Peru","秘鲁",234,2
"2020-03-20","Mexico","墨西哥",164,1
"2020-03-20","Colombia","哥伦比亚",145,0
"2020-03-20","Panama","巴拿马",137,1
"2020-03-20","Argentina","阿根廷 ",128,3
"2020-03-20","Costa Rica","哥斯达黎加",113,2
"2020-03-20","Uruguay","乌拉圭",94,0
"2020-03-20","Dominican Republic","多米尼加 ",72,2
"2020-03-20","Guadeloupe","瓜德罗普岛
",51,0
"2020-03-20","Venezuela (Bolivarian Republic of)","委内瑞拉(玻利瓦尔共和国)",36,0
"2020-03-20","Martinique","马提尼克岛
",32,0
"2020-03-20","Honduras","洪都拉斯",24,0
"2020-03-20","Bolivia (Plurinational State of)","玻利维亚（多民族国）",16,0
"2020-03-20","Cuba","古巴",16,1
"2020-03-20","Jamaica","牙买加",16,1
"2020-03-20","French Guiana","法属圭亚那
",15,0
"2020-03-20","Puerto Rico","波多黎各
",14,0
"2020-03-20","Paraguay","巴拉圭",13,0
"2020-03-20","Guatemala","危地马拉",12,1
"2020-03-20","Trinidad and Tobago","特立尼达和多巴哥",9,0
"2020-03-20","Aruba","阿鲁巴
",5,0
"2020-03-20","Barbados","巴巴多斯",5,0
"2020-03-20","Guyana","圭亚那",5,1
"2020-03-20","Bahamas","巴哈马",4,0
"2020-03-20","Saint Martin","圣马丁岛
",4,0
"2020-03-20","Cayman Islands","开曼群岛
",3,1
"2020-03-20","Curacao","库拉索岛
",3,0
"2020-03-20","Saint Barthelemy","圣巴泰勒米
",3,0
"2020-03-20","United States Virgin Islands","美属维尔京群岛
",3,0
"2020-03-20","Bermuda","百慕大
",2,0
"2020-03-20","Haiti","海地",2,0
"2020-03-20","Saint Lucia","圣卢西亚",2,0
"2020-03-20","Suriname","苏里南",2,0
"2020-03-20","Antigua and Barbuda","安提瓜和巴布达",1,0
"2020-03-20","El Salvador","萨尔瓦多",1,0
"2020-03-20","Montserrat","蒙特塞拉特岛
",1,0
"2020-03-20","Nicaragua","尼加拉瓜",1,0
"2020-03-20","Saint Vincent and the Grenadines","圣文森特和格林纳丁斯",1,0
"2020-03-20","Sint Maarten","圣马丁
",1,0
"2020-03-20","South Africa","南非",205,0
"2020-03-20","Algeria","阿尔及利亚",94,10
"2020-03-20","Burkina Faso","布基纳法索",40,1
"2020-03-20","Senegal","塞内加尔",38,0
"2020-03-20","Réunion","留尼汪岛
",28,0
"2020-03-20","Cameroon","喀麦隆",22,0
"2020-03-20","Ghana","加纳",16,0
"2020-03-20","Democratic Republic of the Congo","刚果民主共和国",14,0
"2020-03-20","Mauritius","毛里求斯",12,0
"2020-03-20","Nigeria","尼日利亚",12,0
"2020-03-20","Rwanda","卢旺达",11,0
"2020-03-20","Côte d’Ivoire","科特迪瓦",9,0
"2020-03-20","Ethiopia","埃塞俄比亚",9,0
"2020-03-20","Togo","多哥",9,0
"2020-03-20","Kenya","肯尼亚",7,0
"2020-03-20","Seychelles","塞舌尔",6,0
"2020-03-20","United Republic of Tanzania","坦桑尼亚联合共和国",6,0
"2020-03-20","Equatorial Guinea","赤道几内亚",4,0
"2020-03-20","Mayotte","马约特岛
",4,0
"2020-03-20","Congo","刚果",3,0
"2020-03-20","Gabon","加蓬",3,1
"2020-03-20","Namibia","纳米比亚",3,0
"2020-03-20","Benin","贝宁",2,0
"2020-03-20","Guinea","几内亚",2,0
"2020-03-20","Liberia","利比里亚",2,0
"2020-03-20","Mauritania","毛里塔尼亚",2,0
"2020-03-20","Zambia","赞比亚",2,0
"2020-03-20","Cabo Verde","佛得角",1,0
"2020-03-20","Central African Republic","中非共和国",1,0
"2020-03-20","Chad","乍得",1,0
"2020-03-20","Eswatini","斯威士兰",1,0
"2020-03-20","Gambia","冈比亚",1,0
"2020-03-20","Niger","尼日尔",1,0
"2020-03-20","Zimbabwe","津巴布韦",1,0
"2020-03-20","International conveyance (Diamond Princess)","国际交通工具（“钻石公主号”邮轮）)",712,7
