"DateOfReport","ADM0_VIZ_NAME","Short_Name_ZH","cum_conf","cum_death"
"2020-03-28","Cyprus","塞浦路斯",179,5
"2020-03-28","Azerbaijan","阿塞拜疆",164,4
"2020-03-28","Faroe Islands","法罗群岛
",155,0
"2020-03-28","Malta","马耳他",139,0
"2020-03-28","Uzbekistan","乌兹别克斯坦",133,2
"2020-03-28","Belarus","白俄罗斯",94,0
"2020-03-28","Kosovo[1]","科索沃[1]",91,1
"2020-03-28","Georgia","格鲁吉亚",90,0
"2020-03-28","Kyrgyzstan","吉尔吉斯斯坦",84,0
"2020-03-28","Montenegro","黑山",82,1
"2020-03-28","Jersey","泽西岛
",61,1
"2020-03-28","Liechtenstein","列支敦士登
",61,0
"2020-03-28","Gibraltar","直布罗陀
",56,0
"2020-03-28","Guernsey","根西岛
",39,0
"2020-03-28","Isle of Man","马恩岛
",32,0
"2020-03-28","Monaco","摩纳哥",19,0
"2020-03-28","Greenland","格陵兰岛
",10,0
"2020-03-28","Holy See","梵蒂冈
",4,0
"2020-03-28","Thailand","泰国",1388,7
"2020-03-28","Indonesia","印度尼西亚",1155,102
"2020-03-28","India","印度",979,25
"2020-03-28","Sri Lanka","斯里兰卡",106,0
"2020-03-28","Bangladesh","孟加拉国",48,5
"2020-03-28","Maldives","马尔代夫",16,0
"2020-03-28","Myanmar","缅甸",8,0
"2020-03-28","Nepal","尼泊尔",5,0
"2020-03-28","Bhutan","不丹",3,0
"2020-03-28","Timor-Leste","东帝汶",1,0
"2020-03-28","Iran (Islamic Republic of)","伊朗（伊斯兰共和国）",35408,2517
"2020-03-28","Pakistan","巴基斯坦",1526,13
"2020-03-28","Saudi Arabia","沙特阿拉伯",1203,4
"2020-03-28","Qatar","卡塔尔",590,1
"2020-03-28","Egypt","埃及",576,36
"2020-03-28","Iraq","伊拉克",506,42
"2020-03-28","Bahrain","巴林",476,4
"2020-03-28","United Arab Emirates","阿拉伯联合酋长国",468,2
"2020-03-28","Morocco","摩洛哥",437,26
"2020-03-28","Lebanon","黎巴嫩",412,8
"2020-03-28","Tunisia","突尼斯",278,8
"2020-03-28","Jordan","约旦",246,1
"2020-03-28","Kuwait","科威特",235,0
"2020-03-28","Oman","阿曼",167,0
"2020-03-28","Afghanistan","阿富汗",114,4
"2020-03-28","occupied Palestinian territory","巴勒斯坦被占领土
",104,1
"2020-03-28","Djibouti","吉布提",15,0
"2020-03-28","Sudan","苏丹",5,1
"2020-03-28","Syrian Arab Republic","阿拉伯叙利亚共和国",5,0
"2020-03-28","Libya","利比亚",3,0
"2020-03-28","Somalia","索马里",3,0
"2020-03-28","United States of America","美利坚合众国",103321,1668
"2020-03-28","Canada","加拿大",4757,55
"2020-03-28","Brazil","巴西",3417,92
"2020-03-28","Chile","智利",1909,6
"2020-03-28","Ecuador","厄瓜多尔",1823,48
"2020-03-28","Panama","巴拿马",786,14
"2020-03-28","Mexico","墨西哥",717,12
"2020-03-28","Argentina","阿根廷 ",690,17
"2020-03-28","Peru","秘鲁",635,11
"2020-03-28","Dominican Republic","多米尼加 ",581,20
"2020-03-28","Colombia","哥伦比亚",539,6
"2020-03-28","Uruguay","乌拉圭",274,0
"2020-03-28","Costa Rica","哥斯达黎加",263,2
"2020-03-28","Cuba","古巴",119,3
"2020-03-28","Venezuela (Bolivarian Republic of)","委内瑞拉(玻利瓦尔共和国)",113,2
"2020-03-28","Guadeloupe","瓜德罗普岛
",96,2
"2020-03-28","Martinique","马提尼克岛
",93,1
"2020-03-28","Bolivia (Plurinational State of)","玻利维亚（多民族国）",74,0
"2020-03-28","Trinidad and Tobago","特立尼达和多巴哥",74,2
"2020-03-28","Honduras","洪都拉斯",67,1
"2020-03-28","Puerto Rico","波多黎各
",64,2
"2020-03-28","Paraguay","巴拉圭",56,3
"2020-03-28","Aruba","阿鲁巴
",46,0
"2020-03-28","Guatemala","危地马拉",32,1
"2020-03-28","French Guiana","法属圭亚那
",31,0
"2020-03-28","Jamaica","牙买加",30,1
"2020-03-28","Barbados","巴巴多斯",24,0
"2020-03-28","El Salvador","萨尔瓦多",19,0
"2020-03-28","Bermuda","百慕大
",17,0
"2020-03-28","United States Virgin Islands","美属维尔京群岛
",17,0
"2020-03-28","Saint Martin","圣马丁岛
",12,0
"2020-03-28","Dominica","多米尼克",11,0
"2020-03-28","Bahamas","巴哈马",10,0
"2020-03-28","Cayman Islands","开曼群岛
",8,1
"2020-03-28","Haiti","海地",8,0
"2020-03-28","Suriname","苏里南",8,0
"2020-03-28","Antigua and Barbuda","安提瓜和巴布达",7,0
"2020-03-28","Curacao","库拉索岛
",7,1
"2020-03-28","Grenada","格林纳达",7,0
"2020-03-28","Guyana","圭亚那",5,1
"2020-03-28","Montserrat","蒙特塞拉特岛
",5,0
"2020-03-28","Saint Barthélemy","圣巴泰勒米
",5,0
"2020-03-28","Nicaragua","尼加拉瓜",4,1
"2020-03-28","Saint Lucia","圣卢西亚",3,0
"2020-03-28","Sint Maarten","圣马丁
",3,0
"2020-03-28","Anguilla","安圭拉
",2,0
"2020-03-28","Belize","伯利兹",2,0
"2020-03-28","British Virgin Islands","英属维尔京群岛
",2,0
"2020-03-28","Saint Kitts and Nevis","圣基茨和尼维斯",2,0
"2020-03-28","Turks and Caicos Islands","特克斯和凯科斯群岛
",2,0
"2020-03-28","Saint Vincent and the Grenadines","圣文森特和格林纳丁斯",1,0
"2020-03-28","South Africa","南非",1187,1
"2020-03-28","Algeria","阿尔及利亚",409,26
"2020-03-28","Burkina Faso","布基纳法索",146,3
"2020-03-28","Réunion","留尼汪岛
",143,0
"2020-03-28","Côte d’Ivoire","科特迪瓦",140,0
"2020-03-28","Ghana","加纳",137,4
"2020-03-28","Senegal","塞内加尔",119,0
"2020-03-28","Mauritius","毛里求斯",102,2
"2020-03-28","Cameroon","喀麦隆",91,2
"2020-03-28","Democratic Republic of the Congo","刚果民主共和国",68,6
"2020-03-28","Nigeria","尼日利亚",65,1
"2020-03-28","Rwanda","卢旺达",60,0
"2020-03-28","Mayotte","马约特岛
",50,0
"2020-03-28","Togo","多哥",29,0
"2020-03-28","Madagascar","马达加斯加",26,0
"2020-03-28","Kenya","肯尼亚",25,1
"2020-03-28","Congo","刚果",19,0
"2020-03-28","Mali","马里",18,0
"2020-03-28","Ethiopia","埃塞俄比亚",16,0
"2020-03-28","Zambia","赞比亚",16,0
"2020-03-28","Uganda","乌干达",14,0
"2020-03-28","United Republic of Tanzania","坦桑尼亚联合共和国",14,0
"2020-03-28","Niger","尼日尔",10,1
"2020-03-28","Eswatini","斯威士兰",9,0
"2020-03-28","Guinea","几内亚",8,0
"2020-03-28","Mozambique","莫桑比克",8,0
"2020-03-28","Namibia","纳米比亚",8,0
"2020-03-28","Gabon","加蓬",7,1
"2020-03-28","Seychelles","塞舌尔",7,0
"2020-03-28","Benin","贝宁",6,0
"2020-03-28","Central African Republic","中非共和国",6,0
"2020-03-28","Equatorial Guinea","赤道几内亚",6,0
"2020-03-28","Eritrea","厄立特里亚",6,0
"2020-03-28","Cabo Verde","佛得角",5,1
"2020-03-28","Chad","乍得",5,0
"2020-03-28","Mauritania","毛里塔尼亚",5,0
"2020-03-28","Zimbabwe","津巴布韦",5,1
"2020-03-28","Gambia","冈比亚",3,1
"2020-03-28","Liberia","利比里亚",3,0
"2020-03-28","Angola","安哥拉",2,0
"2020-03-28","Guinea-Bissau","几内亚比绍",2,0
"2020-03-28","International conveyance (Diamond Princess)","国际交通工具（“钻石公主号”邮轮）)",712,7
