"DateOfReport","ADM0_VIZ_NAME","Short_Name_ZH","cum_conf","cum_death"
"2020-04-08","Pakistan","巴基斯坦",4322,63
"2020-04-08","Qatar","卡塔尔",2210,6
"2020-04-08","Saudi Arabia","沙特阿拉伯",2932,41
"2020-04-08","Somalia","索马里",12,1
"2020-04-08","Sudan","苏丹",14,2
"2020-04-08","Syrian Arab Republic","阿拉伯叙利亚共和国",19,2
"2020-04-08","Tunisia","突尼斯",628,24
"2020-04-08","United Arab Emirates","阿拉伯联合酋长国",2659,12
"2020-04-08","Albania","阿尔巴尼亚",409,22
"2020-04-08","Andorra","安道尔",566,24
"2020-04-08","Armenia","亚美尼亚",921,10
"2020-04-08","Austria","奥地利",12969,273
"2020-04-08","Azerbaijan","阿塞拜疆",822,8
"2020-04-08","Belarus","白俄罗斯",1066,13
"2020-04-08","Belgium","比利时",23403,2240
"2020-04-08","Bosnia and Herzegovina","波斯尼亚和黑塞哥维那",816,35
"2020-04-08","Bulgaria","保加利亚",593,24
"2020-04-08","Croatia","克罗地亚",1343,19
"2020-04-08","Cyprus","塞浦路斯",526,14
"2020-04-08","Czechia","捷克",5312,99
"2020-04-08","Denmark","丹麦",5402,218
"2020-04-08","Estonia","爱沙尼亚",1185,24
"2020-04-08","Faroe Islands","法罗群岛
",184,0
"2020-04-08","Finland","芬兰",2487,40
"2020-04-08","France","法国",81095,10853
"2020-04-08","Georgia","格鲁吉亚",214,3
"2020-04-08","Germany","德国",108202,2107
"2020-04-08","Gibraltar","直布罗陀
",113,1
"2020-04-08","Greece","希腊",1884,83
"2020-04-08","Greenland","格陵兰岛
",11,0
"2020-04-08","Guernsey","根西岛
",166,4
"2020-04-08","Holy See","梵蒂冈
",8,0
"2020-04-08","Hungary","匈牙利",980,66
"2020-04-08","Iceland","冰岛",1616,6
"2020-04-08","Ireland","爱尔兰",6224,235
"2020-04-08","Isle of Man","马恩岛
",150,1
"2020-04-08","Israel","以色列",9404,71
"2020-04-08","Italy","意大利",139422,17669
"2020-04-08","Jersey","泽西岛
",170,3
"2020-04-08","Kazakhstan","哈萨克斯坦",727,7
"2020-04-08","Kosovo[1]","科索沃[1]",224,6
"2020-04-08","Kyrgyzstan","吉尔吉斯斯坦",280,4
"2020-04-08","Latvia","拉脱维亚",577,2
"2020-04-08","Liechtenstein","列支敦士登
",79,1
"2020-04-08","Lithuania","立陶宛",912,15
"2020-04-08","Luxembourg","卢森堡",3034,46
"2020-04-08","Malta","马耳他",299,1
"2020-04-08","Monaco","摩纳哥",54,0
"2020-04-08","Montenegro","黑山",248,2
"2020-04-08","Netherlands","荷兰",20549,2248
"2020-04-08","North Macedonia","北马其顿",617,30
"2020-04-08","Norway","挪威",6010,80
"2020-04-08","Poland","波兰",5205,159
"2020-04-08","Portugal","葡萄牙",13141,380
"2020-04-08","Republic of Moldova","摩尔多瓦共和国",1174,28
"2020-04-08","Romania","罗马尼亚",4761,209
"2020-04-08","Russian Federation","俄罗斯联邦",10131,76
"2020-04-08","San Marino","圣马力诺",308,34
"2020-04-08","","",2666,65
"2020-04-08","Slovakia","斯洛伐克",682,2
"2020-04-08","Slovenia","斯洛文尼亚",1091,40
"2020-04-08","Spain","西班牙",146690,14555
"2020-04-08","Sweden","瑞典",8419,687
"2020-04-08","Switzerland","瑞士",22710,705
"2020-04-08","The United Kingdom","大不列颠及北爱尔兰联合王国",60737,7097
"2020-04-08","Turkey","土耳其",38226,812
"2020-04-08","Ukraine","乌克兰",1892,57
"2020-04-08","Uzbekistan","乌兹别克斯坦",555,3
"2020-04-08","International conveyance (Diamond Princess)","国际交通工具（“钻石公主号”邮轮）)",712,11
"2020-04-08","Anguilla","安圭拉
",3,0
"2020-04-08","Antigua and Barbuda","安提瓜和巴布达",19,2
"2020-04-08","Argentina","阿根廷 ",1715,60
"2020-04-08","Aruba","阿鲁巴
",74,0
"2020-04-08","Bahamas","巴哈马",36,6
"2020-04-08","Barbados","巴巴多斯",63,3
"2020-04-08","Belize","伯利兹",8,1
"2020-04-08","Bermuda","百慕大
",39,2
"2020-04-08","Bolivia (Plurinational State of)","玻利维亚（多民族国）",210,15
"2020-04-08","Bonaire, Sint Eustatius and Saba","博内尔、圣尤斯特歇斯和萨巴
",2,0
"2020-04-08","Brazil","巴西",13717,667
"2020-04-08","British Virgin Islands","英属维尔京群岛
",3,0
"2020-04-08","Canada","加拿大",18433,401
"2020-04-08","Cayman Islands","开曼群岛
",45,2
"2020-04-08","Chile","智利",5546,48
"2020-04-08","Colombia","哥伦比亚",1780,50
"2020-04-08","Costa Rica","哥斯达黎加",483,2
"2020-04-08","Cuba","古巴",457,12
"2020-04-08","Curaçao","库拉索岛
",14,1
"2020-04-08","Dominica","多米尼克",15,0
"2020-04-08","Dominican Republic","多米尼加 ",1956,98
"2020-04-08","Ecuador","厄瓜多尔",4450,242
"2020-04-08","El Salvador","萨尔瓦多",93,5
"2020-04-08","Falkland Islands (Malvinas)","福克兰群岛（马尔维纳斯群岛）
",5,0
"2020-04-08","French Guiana","法属圭亚那
",77,0
"2020-04-08","Grenada","格林纳达",12,0
"2020-04-08","Guadeloupe","瓜德罗普岛
",139,8
"2020-04-08","Guatemala","危地马拉",87,3
"2020-04-08","Guyana","圭亚那",33,5
"2020-04-08","Haiti","海地",27,1
"2020-04-08","Honduras","洪都拉斯",312,22
"2020-04-08","Jamaica","牙买加",63,3
"2020-04-08","Martinique","马提尼克岛
",152,4
"2020-04-08","Mexico","墨西哥",2785,141
"2020-04-08","Montserrat","蒙特塞拉特岛
",8,0
"2020-04-08","Nicaragua","尼加拉瓜",6,1
"2020-04-08","Panama","巴拿马",2249,59
"2020-04-08","Paraguay","巴拉圭",119,5
"2020-04-08","Peru","秘鲁",2954,107
"2020-04-08","Puerto Rico","波多黎各
",620,24
"2020-04-08","Saint Barthélemy","圣巴泰勒米
",6,0
"2020-04-08","Saint Kitts and Nevis","圣基茨和尼维斯",11,0
"2020-04-08","Saint Lucia","圣卢西亚",14,0
"2020-04-08","Saint Martin","圣马丁岛
",31,2
"2020-04-08","Saint Pierre and Miquelon","圣皮埃尔和密克隆岛
",1,0
"2020-04-08","Saint Vincent and the Grenadines","圣文森特和格林纳丁斯",8,0
"2020-04-08","Sint Maarten","圣马丁
",40,8
"2020-04-08","Suriname","苏里南",10,1
"2020-04-08","Trinidad and Tobago","特立尼达和多巴哥",107,8
"2020-04-08","Turks and Caicos Islands","特克斯和凯科斯群岛
",8,1
"2020-04-08","United States of America","美利坚合众国",395030,12740
"2020-04-08","United States Virgin Islands","美属维尔京群岛
",45,1
"2020-04-08","Uruguay","乌拉圭",424,7
"2020-04-08","Venezuela (Bolivarian Republic of)","委内瑞拉(玻利瓦尔共和国)",166,7
"2020-04-08","Bangladesh","孟加拉国",218,20
"2020-04-08","Bhutan","不丹",5,0
"2020-04-08","India","印度",5734,166
"2020-04-08","Indonesia","印度尼西亚",2956,240
"2020-04-08","Maldives","马尔代夫",19,0
"2020-04-08","Myanmar","缅甸",22,3
"2020-04-08","Nepal","尼泊尔",9,0
"2020-04-08","Sri Lanka","斯里兰卡",189,7
"2020-04-08","Thailand","泰国",2423,32
"2020-04-08","Timor-Leste","东帝汶",1,0
"2020-04-08","Australia","澳大利亚",6052,50
"2020-04-08","Brunei Darussalam","文莱达鲁萨兰国",135,1
"2020-04-08","Cambodia","柬埔寨",117,0
"2020-04-08","China","中国",83249,3344
"2020-04-08","Fiji","斐济",15,0
"2020-04-08","French Polynesia","法属波利尼西亚
",51,0
"2020-04-08","Guam","关岛
",125,4
"2020-04-08","Japan","日本",4768,85
"2020-04-08","Lao People's Democratic Republic","老挝人民民主共和国",15,0
"2020-04-08","Malaysia","马来西亚",4119,65
"2020-04-08","Mongolia","蒙古",16,0
"2020-04-08","New Caledonia","新喀里多尼亚
",18,0
"2020-04-08","New Zealand","新西兰",992,1
"2020-04-08","Northern Mariana Islands (Commonwealth of the)","北马里亚纳群岛自由邦
",11,2
"2020-04-08","Papua New Guinea","巴布亚新几内亚",2,0
"2020-04-08","Philippines","菲律宾",3870,182
"2020-04-08","Republic of Korea","大韩民国",10423,204
"2020-04-08","Singapore","新加坡",1623,6
"2020-04-08","Viet Nam","越南",251,0
