"DateOfReport","ADM0_VIZ_NAME","Short_Name_ZH","cum_conf","cum_death"
"2020-03-24","Kuwait","科威特",195,0
"2020-03-24","Morocco","摩洛哥",170,5
"2020-03-24","Jordan","约旦",153,0
"2020-03-24","Tunisia","突尼斯",114,3
"2020-03-24","Oman","阿曼",99,0
"2020-03-24","Afghanistan","阿富汗",74,1
"2020-03-24","occupied Palestinian territory","巴勒斯坦被占领土
",60,0
"2020-03-24","Djibouti","吉布提",3,0
"2020-03-24","Sudan","苏丹",3,1
"2020-03-24","Libya","利比亚",1,0
"2020-03-24","Somalia","索马里",1,0
"2020-03-24","Syrian Arab Republic","阿拉伯叙利亚共和国",1,0
"2020-03-24","United States of America","美利坚合众国",51914,673
"2020-03-24","Brazil","巴西",2201,46
"2020-03-24","Canada","加拿大",1739,25
"2020-03-24","Ecuador","厄瓜多尔",1049,27
"2020-03-24","Chile","智利",922,2
"2020-03-24","Peru","秘鲁",416,5
"2020-03-24","Mexico","墨西哥",370,4
"2020-03-24","Panama","巴拿马",345,6
"2020-03-24","Dominican Republic","多米尼加 ",312,6
"2020-03-24","Colombia","哥伦比亚",306,3
"2020-03-24","Argentina","阿根廷 ",301,4
"2020-03-24","Costa Rica","哥斯达黎加",177,2
"2020-03-24","Uruguay","乌拉圭",162,0
"2020-03-24","Venezuela (Bolivarian Republic of)","委内瑞拉(玻利瓦尔共和国)",77,0
"2020-03-24","Guadeloupe","瓜德罗普岛
",73,0
"2020-03-24","Martinique","马提尼克岛
",57,0
"2020-03-24","Trinidad and Tobago","特立尼达和多巴哥",57,0
"2020-03-24","Cuba","古巴",48,1
"2020-03-24","Puerto Rico","波多黎各
",39,2
"2020-03-24","Honduras","洪都拉斯",30,0
"2020-03-24","Bolivia (Plurinational State of)","玻利维亚（多民族国）",28,0
"2020-03-24","Paraguay","巴拉圭",27,2
"2020-03-24","French Guiana","法属圭亚那
",23,0
"2020-03-24","Guatemala","危地马拉",21,1
"2020-03-24","Jamaica","牙买加",21,1
"2020-03-24","Barbados","巴巴多斯",18,0
"2020-03-24","United States Virgin Islands","美属维尔京群岛
",17,0
"2020-03-24","Aruba","阿鲁巴
",12,0
"2020-03-24","Saint Martin","圣马丁岛
",8,0
"2020-03-24","Haiti","海地",7,0
"2020-03-24","Bermuda","百慕大
",6,0
"2020-03-24","Curacao","库拉索岛
",6,1
"2020-03-24","Suriname","苏里南",6,0
"2020-03-24","Cayman Islands","开曼群岛
",5,1
"2020-03-24","El Salvador","萨尔瓦多",5,0
"2020-03-24","Guyana","圭亚那",5,1
"2020-03-24","Bahamas","巴哈马",4,0
"2020-03-24","Antigua and Barbuda","安提瓜和巴布达",3,0
"2020-03-24","Saint Barthelemy","圣巴泰勒米
",3,0
"2020-03-24","Saint Lucia","圣卢西亚",3,0
"2020-03-24","Dominica","多米尼克",2,0
"2020-03-24","Nicaragua","尼加拉瓜",2,0
"2020-03-24","Sint Maarten","圣马丁
",2,0
"2020-03-24","Belize","伯利兹",1,0
"2020-03-24","Grenada","格林纳达",1,0
"2020-03-24","Montserrat","蒙特塞拉特岛
",1,0
"2020-03-24","Saint Vincent and the Grenadines","圣文森特和格林纳丁斯",1,0
"2020-03-24","Turks and Caicos Islands","特克斯和凯科斯群岛
",1,0
"2020-03-24","South Africa","南非",554,0
"2020-03-24","Algeria","阿尔及利亚",264,17
"2020-03-24","Burkina Faso","布基纳法索",114,3
"2020-03-24","Senegal","塞内加尔",86,0
"2020-03-24","Réunion","留尼汪岛
",83,0
"2020-03-24","Cameroon","喀麦隆",72,1
"2020-03-24","Côte d’Ivoire","科特迪瓦",72,0
"2020-03-24","Ghana","加纳",53,2
"2020-03-24","Democratic Republic of the Congo","刚果民主共和国",45,2
"2020-03-24","Mauritius","毛里求斯",42,2
"2020-03-24","Nigeria","尼日利亚",42,0
"2020-03-24","Rwanda","卢旺达",40,0
"2020-03-24","Mayotte","马约特岛
",30,0
"2020-03-24","Kenya","肯尼亚",25,0
"2020-03-24","Togo","多哥",20,0
"2020-03-24","Madagascar","马达加斯加",19,0
"2020-03-24","Ethiopia","埃塞俄比亚",12,0
"2020-03-24","United Republic of Tanzania","坦桑尼亚联合共和国",12,0
"2020-03-24","Uganda","乌干达",9,0
"2020-03-24","Seychelles","塞舌尔",7,0
"2020-03-24","Equatorial Guinea","赤道几内亚",6,0
"2020-03-24","Gabon","加蓬",6,1
"2020-03-24","Benin","贝宁",5,0
"2020-03-24","Central African Republic","中非共和国",4,0
"2020-03-24","Congo","刚果",4,0
"2020-03-24","Eswatini","斯威士兰",4,0
"2020-03-24","Guinea","几内亚",4,0
"2020-03-24","Namibia","纳米比亚",4,0
"2020-03-24","Cabo Verde","佛得角",3,0
"2020-03-24","Chad","乍得",3,0
"2020-03-24","Liberia","利比里亚",3,0
"2020-03-24","Mozambique","莫桑比克",3,0
"2020-03-24","Zambia","赞比亚",3,0
"2020-03-24","Angola","安哥拉",2,0
"2020-03-24","Gambia","冈比亚",2,0
"2020-03-24","Mauritania","毛里塔尼亚",2,0
"2020-03-24","Niger","尼日尔",2,0
"2020-03-24","Zimbabwe","津巴布韦",2,1
"2020-03-24","Eritrea","厄立特里亚",1,0
"2020-03-24","International conveyance (Diamond Princess)","国际交通工具（“钻石公主号”邮轮）)",712,7
