"DateOfReport","ADM0_VIZ_NAME","Short_Name_ZH","cum_conf","cum_death"
"2020-03-25","Hungary","匈牙利",261,10
"2020-03-25","Bulgaria","保加利亚",242,3
"2020-03-25","Latvia","拉脱维亚",221,0
"2020-03-25","Slovakia","斯洛伐克",216,0
"2020-03-25","Andorra","安道尔",213,3
"2020-03-25","San Marino","圣马力诺",208,21
"2020-03-25","North Macedonia","北马其顿",177,2
"2020-03-25","Albania","阿尔巴尼亚",174,5
"2020-03-25","Bosnia and Herzegovina","波斯尼亚和黑塞哥维那",173,3
"2020-03-25","Ukraine","乌克兰",156,5
"2020-03-25","Republic of Moldova","摩尔多瓦共和国",149,1
"2020-03-25","Cyprus","塞浦路斯",132,3
"2020-03-25","Faroe Islands","法罗群岛
",132,0
"2020-03-25","Malta","马耳他",129,0
"2020-03-25","Kazakhstan","哈萨克斯坦",97,0
"2020-03-25","Azerbaijan","阿塞拜疆",93,2
"2020-03-25","Belarus","白俄罗斯",86,0
"2020-03-25","Georgia","格鲁吉亚",77,0
"2020-03-25","Kosovo[1]","科索沃[1]",71,1
"2020-03-25","Uzbekistan","乌兹别克斯坦",65,0
"2020-03-25","Montenegro","黑山",52,1
"2020-03-25","Liechtenstein","列支敦士登
",51,0
"2020-03-25","Kyrgyzstan","吉尔吉斯斯坦",44,0
"2020-03-25","Guernsey","根西岛
",30,0
"2020-03-25","Gibraltar","直布罗陀
",26,0
"2020-03-25","Isle of Man","马恩岛
",23,0
"2020-03-25","Monaco","摩纳哥",23,0
"2020-03-25","Jersey","泽西岛
",18,0
"2020-03-25","Greenland","格陵兰岛
",5,0
"2020-03-25","Holy See","梵蒂冈
",4,0
"2020-03-25","Thailand","泰国",1045,4
"2020-03-25","Indonesia","印度尼西亚",893,78
"2020-03-25","India","印度",649,13
"2020-03-25","Sri Lanka","斯里兰卡",102,0
"2020-03-25","Bangladesh","孟加拉国",44,5
"2020-03-25","Maldives","马尔代夫",13,0
"2020-03-25","Bhutan","不丹",3,0
"2020-03-25","Myanmar","缅甸",3,0
"2020-03-25","Nepal","尼泊尔",3,0
"2020-03-25","Timor-Leste","东帝汶",1,0
"2020-03-25","Iran (Islamic Republic of)","伊朗（伊斯兰共和国）",29406,2234
"2020-03-25","Pakistan","巴基斯坦",1057,8
"2020-03-25","Saudi Arabia","沙特阿拉伯",1012,3
"2020-03-25","Qatar","卡塔尔",537,0
"2020-03-25","Bahrain","巴林",457,4
"2020-03-25","Egypt","埃及",456,21
"2020-03-25","Iraq","伊拉克",382,36
"2020-03-25","Lebanon","黎巴嫩",368,6
"2020-03-25","United Arab Emirates","阿拉伯联合酋长国",333,2
"2020-03-25","Morocco","摩洛哥",225,6
"2020-03-25","Kuwait","科威特",208,0
"2020-03-25","Tunisia","突尼斯",173,5
"2020-03-25","Jordan","约旦",172,0
"2020-03-25","Oman","阿曼",109,0
"2020-03-25","occupied Palestinian territory","巴勒斯坦被占领土
",84,1
"2020-03-25","Afghanistan","阿富汗",80,2
"2020-03-25","Djibouti","吉布提",12,0
"2020-03-25","Syrian Arab Republic","阿拉伯叙利亚共和国",5,0
"2020-03-25","Sudan","苏丹",3,1
"2020-03-25","Somalia","索马里",2,0
"2020-03-25","Libya","利比亚",1,0
"2020-03-25","United States of America","美利坚合众国",63570,884
"2020-03-25","Canada","加拿大",3409,35
"2020-03-25","Brazil","巴西",2433,57
"2020-03-25","Ecuador","厄瓜多尔",1211,29
"2020-03-25","Chile","智利",1142,3
"2020-03-25","Panama","巴拿马",558,8
"2020-03-25","Peru","秘鲁",480,9
"2020-03-25","Mexico","墨西哥",478,5
"2020-03-25","Colombia","哥伦比亚",470,4
"2020-03-25","Dominican Republic","多米尼加 ",392,10
"2020-03-25","Argentina","阿根廷 ",387,6
"2020-03-25","Uruguay","乌拉圭",217,0
"2020-03-25","Costa Rica","哥斯达黎加",201,2
"2020-03-25","Venezuela (Bolivarian Republic of)","委内瑞拉(玻利瓦尔共和国)",91,0
"2020-03-25","Guadeloupe","瓜德罗普岛
",76,0
"2020-03-25","Martinique","马提尼克岛
",66,1
"2020-03-25","Trinidad and Tobago","特立尼达和多巴哥",60,1
"2020-03-25","Cuba","古巴",57,1
"2020-03-25","Honduras","洪都拉斯",52,0
"2020-03-25","Puerto Rico","波多黎各
",51,2
"2020-03-25","Paraguay","巴拉圭",41,3
"2020-03-25","Bolivia (Plurinational State of)","玻利维亚（多民族国）",39,0
"2020-03-25","French Guiana","法属圭亚那
",28,0
"2020-03-25","Jamaica","牙买加",26,1
"2020-03-25","Guatemala","危地马拉",24,1
"2020-03-25","Aruba","阿鲁巴
",19,0
"2020-03-25","Barbados","巴巴多斯",18,0
"2020-03-25","United States Virgin Islands","美属维尔京群岛
",17,0
"2020-03-25","El Salvador","萨尔瓦多",13,0
"2020-03-25","Saint Martin","圣马丁岛
",11,0
"2020-03-25","Cayman Islands","开曼群岛
",8,1
"2020-03-25","Haiti","海地",8,0
"2020-03-25","Bermuda","百慕大
",7,0
"2020-03-25","Dominica","多米尼克",7,0
"2020-03-25","Suriname","苏里南",7,0
"2020-03-25","Curacao","库拉索岛
",6,1
"2020-03-25","Bahamas","巴哈马",5,0
"2020-03-25","Guyana","圭亚那",5,1
"2020-03-25","Antigua and Barbuda","安提瓜和巴布达",3,0
"2020-03-25","Saint Barthelemy","圣巴泰勒米
",3,0
"2020-03-25","Saint Lucia","圣卢西亚",3,0
"2020-03-25","Belize","伯利兹",2,0
"2020-03-25","Montserrat","蒙特塞拉特岛
",2,0
"2020-03-25","Nicaragua","尼加拉瓜",2,0
"2020-03-25","Saint Kitts and Nevis","圣基茨和尼维斯",2,0
"2020-03-25","Sint Maarten","圣马丁
",2,0
"2020-03-25","Grenada","格林纳达",1,0
"2020-03-25","Saint Vincent and the Grenadines","圣文森特和格林纳丁斯",1,0
"2020-03-25","Turks and Caicos Islands","特克斯和凯科斯群岛
",1,0
"2020-03-25","South Africa","南非",927,0
"2020-03-25","Algeria","阿尔及利亚",264,17
"2020-03-25","Burkina Faso","布基纳法索",146,3
"2020-03-25","Ghana","加纳",132,2
"2020-03-25","Senegal","塞内加尔",99,0
"2020-03-25","Réunion","留尼汪岛
",94,0
"2020-03-25","Côte d’Ivoire","科特迪瓦",80,0
"2020-03-25","Cameroon","喀麦隆",76,1
"2020-03-25","Democratic Republic of the Congo","刚果民主共和国",51,3
"2020-03-25","Mauritius","毛里求斯",47,2
"2020-03-25","Nigeria","尼日利亚",46,1
"2020-03-25","Rwanda","卢旺达",41,0
"2020-03-25","Mayotte","马约特岛
",35,0
"2020-03-25","Kenya","肯尼亚",25,0
"2020-03-25","Togo","多哥",23,0
"2020-03-25","Madagascar","马达加斯加",19,0
"2020-03-25","Uganda","乌干达",14,0
"2020-03-25","United Republic of Tanzania","坦桑尼亚联合共和国",13,0
"2020-03-25","Ethiopia","埃塞俄比亚",12,0
"2020-03-25","Namibia","纳米比亚",8,0
"2020-03-25","Seychelles","塞舌尔",7,0
"2020-03-25","Benin","贝宁",6,0
"2020-03-25","Equatorial Guinea","赤道几内亚",6,0
"2020-03-25","Gabon","加蓬",6,1
"2020-03-25","Central African Republic","中非共和国",5,0
"2020-03-25","Mozambique","莫桑比克",5,0
"2020-03-25","Congo","刚果",4,0
"2020-03-25","Eritrea","厄立特里亚",4,0
"2020-03-25","Eswatini","斯威士兰",4,0
"2020-03-25","Guinea","几内亚",4,0
"2020-03-25","Cabo Verde","佛得角",3,0
"2020-03-25","Chad","乍得",3,0
"2020-03-25","Liberia","利比里亚",3,0
"2020-03-25","Zambia","赞比亚",3,0
"2020-03-25","Angola","安哥拉",2,0
"2020-03-25","Gambia","冈比亚",2,0
"2020-03-25","Guinea-Bissau","几内亚比绍",2,0
"2020-03-25","Mali","马里",2,0
"2020-03-25","Mauritania","毛里塔尼亚",2,0
"2020-03-25","Niger","尼日尔",2,0
"2020-03-25","Zimbabwe","津巴布韦",2,1
"2020-03-25","International conveyance (Diamond Princess)","国际交通工具（“钻石公主号”邮轮）)",712,7
