"DateOfReport","ADM0_VIZ_NAME","Short_Name_ZH","cum_conf","cum_death"
"2020-03-29","Bosnia and Herzegovina","波斯尼亚和黑塞哥维那",325,6
"2020-03-29","Kazakhstan","哈萨克斯坦",294,1
"2020-03-29","Republic of Moldova","摩尔多瓦共和国",263,2
"2020-03-29","North Macedonia","北马其顿",259,6
"2020-03-29","San Marino","圣马力诺",229,24
"2020-03-29","Albania","阿尔巴尼亚",223,10
"2020-03-29","Cyprus","塞浦路斯",214,6
"2020-03-29","Azerbaijan","阿塞拜疆",190,4
"2020-03-29","Faroe Islands","法罗群岛
",159,0
"2020-03-29","Malta","马耳他",151,0
"2020-03-29","Uzbekistan","乌兹别克斯坦",145,2
"2020-03-29","Georgia","格鲁吉亚",98,0
"2020-03-29","Belarus","白俄罗斯",94,0
"2020-03-29","Kosovo[1]","科索沃[1]",94,1
"2020-03-29","Montenegro","黑山",85,1
"2020-03-29","Kyrgyzstan","吉尔吉斯斯坦",84,0
"2020-03-29","Gibraltar","直布罗陀
",65,0
"2020-03-29","Jersey","泽西岛
",63,2
"2020-03-29","Liechtenstein","列支敦士登
",62,0
"2020-03-29","Monaco","摩纳哥",46,0
"2020-03-29","Isle of Man","马恩岛
",42,0
"2020-03-29","Guernsey","根西岛
",39,0
"2020-03-29","Greenland","格陵兰岛
",10,0
"2020-03-29","Holy See","梵蒂冈
",6,0
"2020-03-29","Thailand","泰国",1524,9
"2020-03-29","Indonesia","印度尼西亚",1285,114
"2020-03-29","India","印度",1071,29
"2020-03-29","Sri Lanka","斯里兰卡",120,1
"2020-03-29","Bangladesh","孟加拉国",49,5
"2020-03-29","Maldives","马尔代夫",17,0
"2020-03-29","Myanmar","缅甸",8,0
"2020-03-29","Nepal","尼泊尔",5,0
"2020-03-29","Bhutan","不丹",4,0
"2020-03-29","Timor-Leste","东帝汶",1,0
"2020-03-29","Iran (Islamic Republic of)","伊朗（伊斯兰共和国）",38309,2640
"2020-03-29","Pakistan","巴基斯坦",1625,18
"2020-03-29","Saudi Arabia","沙特阿拉伯",1299,8
"2020-03-29","Qatar","卡塔尔",634,2
"2020-03-29","Egypt","埃及",609,40
"2020-03-29","United Arab Emirates","阿拉伯联合酋长国",570,3
"2020-03-29","Iraq","伊拉克",547,42
"2020-03-29","Morocco","摩洛哥",516,27
"2020-03-29","Bahrain","巴林",515,4
"2020-03-29","Lebanon","黎巴嫩",438,10
"2020-03-29","Tunisia","突尼斯",312,8
"2020-03-29","Jordan","约旦",259,3
"2020-03-29","Kuwait","科威特",255,0
"2020-03-29","Oman","阿曼",167,0
"2020-03-29","occupied Palestinian territory","巴勒斯坦被占领土
",115,1
"2020-03-29","Afghanistan","阿富汗",114,4
"2020-03-29","Djibouti","吉布提",19,0
"2020-03-29","Syrian Arab Republic","阿拉伯叙利亚共和国",9,1
"2020-03-29","Libya","利比亚",8,0
"2020-03-29","Sudan","苏丹",6,2
"2020-03-29","Somalia","索马里",3,0
"2020-03-29","United States of America","美利坚合众国",122653,2112
"2020-03-29","Canada","加拿大",5655,61
"2020-03-29","Brazil","巴西",3904,114
"2020-03-29","Chile","智利",1909,6
"2020-03-29","Ecuador","厄瓜多尔",1835,48
"2020-03-29","Panama","巴拿马",901,17
"2020-03-29","Mexico","墨西哥",848,16
"2020-03-29","Argentina","阿根廷 ",745,19
"2020-03-29","Peru","秘鲁",671,11
"2020-03-29","Colombia","哥伦比亚",608,6
"2020-03-29","Dominican Republic","多米尼加 ",581,20
"2020-03-29","Uruguay","乌拉圭",303,0
"2020-03-29","Costa Rica","哥斯达黎加",295,2
"2020-03-29","Cuba","古巴",119,3
"2020-03-29","Venezuela (Bolivarian Republic of)","委内瑞拉(玻利瓦尔共和国)",113,2
"2020-03-29","Honduras","洪都拉斯",110,2
"2020-03-29","Martinique","马提尼克岛
",105,2
"2020-03-29","Guadeloupe","瓜德罗普岛
",96,2
"2020-03-29","Trinidad and Tobago","特立尼达和多巴哥",76,3
"2020-03-29","Bolivia (Plurinational State of)","玻利维亚（多民族国）",74,0
"2020-03-29","Puerto Rico","波多黎各
",64,2
"2020-03-29","Paraguay","巴拉圭",59,3
"2020-03-29","Aruba","阿鲁巴
",46,0
"2020-03-29","Guatemala","危地马拉",34,1
"2020-03-29","Jamaica","牙买加",32,1
"2020-03-29","French Guiana","法属圭亚那
",31,0
"2020-03-29","Barbados","巴巴多斯",26,0
"2020-03-29","El Salvador","萨尔瓦多",24,0
"2020-03-29","Bermuda","百慕大
",22,0
"2020-03-29","United States Virgin Islands","美属维尔京群岛
",22,0
"2020-03-29","Haiti","海地",15,0
"2020-03-29","Dominica","多米尼克",11,0
"2020-03-29","Bahamas","巴哈马",10,0
"2020-03-29","Cayman Islands","开曼群岛
",8,1
"2020-03-29","Suriname","苏里南",8,0
"2020-03-29","Antigua and Barbuda","安提瓜和巴布达",7,0
"2020-03-29","Curacao","库拉索岛
",7,1
"2020-03-29","Grenada","格林纳达",7,0
"2020-03-29","Saint Martin","圣马丁岛
",6,0
"2020-03-29","Guyana","圭亚那",5,1
"2020-03-29","Montserrat","蒙特塞拉特岛
",5,0
"2020-03-29","Saint Barthélemy","圣巴泰勒米
",5,0
"2020-03-29","Nicaragua","尼加拉瓜",4,1
"2020-03-29","Saint Kitts and Nevis","圣基茨和尼维斯",4,0
"2020-03-29","Saint Lucia","圣卢西亚",4,0
"2020-03-29","Turks and Caicos Islands","特克斯和凯科斯群岛
",4,0
"2020-03-29","Sint Maarten","圣马丁
",3,0
"2020-03-29","Anguilla","安圭拉
",2,0
"2020-03-29","Belize","伯利兹",2,0
"2020-03-29","British Virgin Islands","英属维尔京群岛
",2,0
"2020-03-29","Saint Vincent and the Grenadines","圣文森特和格林纳丁斯",1,0
"2020-03-29","South Africa","南非",1280,1
"2020-03-29","Algeria","阿尔及利亚",454,29
"2020-03-29","Burkina Faso","布基纳法索",222,3
"2020-03-29","Réunion","留尼汪岛
",207,0
"2020-03-29","Côte d’Ivoire","科特迪瓦",165,0
"2020-03-29","Ghana","加纳",152,5
"2020-03-29","Senegal","塞内加尔",142,0
"2020-03-29","Cameroon","喀麦隆",113,2
"2020-03-29","Mauritius","毛里求斯",102,2
"2020-03-29","Mayotte","马约特岛
",82,0
"2020-03-29","Democratic Republic of the Congo","刚果民主共和国",81,8
"2020-03-29","Rwanda","卢旺达",70,0
"2020-03-29","Nigeria","尼日利亚",65,1
"2020-03-29","Madagascar","马达加斯加",37,0
"2020-03-29","Uganda","乌干达",33,0
"2020-03-29","Togo","多哥",28,1
"2020-03-29","Kenya","肯尼亚",25,1
"2020-03-29","Ethiopia","埃塞俄比亚",21,0
"2020-03-29","Niger","尼日尔",20,3
"2020-03-29","Congo","刚果",19,0
"2020-03-29","Mali","马里",18,0
"2020-03-29","Guinea","几内亚",16,0
"2020-03-29","Zambia","赞比亚",16,0
"2020-03-29","United Republic of Tanzania","坦桑尼亚联合共和国",14,0
"2020-03-29","Equatorial Guinea","赤道几内亚",13,0
"2020-03-29","Namibia","纳米比亚",11,0
"2020-03-29","Eswatini","斯威士兰",9,0
"2020-03-29","Mozambique","莫桑比克",8,0
"2020-03-29","Seychelles","塞舌尔",8,0
"2020-03-29","Gabon","加蓬",7,1
"2020-03-29","Benin","贝宁",6,0
"2020-03-29","Central African Republic","中非共和国",6,0
"2020-03-29","Eritrea","厄立特里亚",6,0
"2020-03-29","Cabo Verde","佛得角",5,1
"2020-03-29","Chad","乍得",5,0
"2020-03-29","Mauritania","毛里塔尼亚",5,0
"2020-03-29","Zimbabwe","津巴布韦",5,1
"2020-03-29","Gambia","冈比亚",3,1
"2020-03-29","Liberia","利比里亚",3,0
"2020-03-29","Angola","安哥拉",2,0
"2020-03-29","Guinea-Bissau","几内亚比绍",2,0
"2020-03-29","International conveyance (Diamond Princess)","国际交通工具（“钻石公主号”邮轮）)",712,7
