"DateOfReport","ADM0_VIZ_NAME","Short_Name_ZH","cum_conf","cum_death"
"2020-03-11","Republic of Moldova","摩尔多瓦共和国",4,0
"2020-03-11","Romania","罗马尼亚",48,0
"2020-03-11","Russian Federation","俄罗斯联邦",20,0
"2020-03-11","Saint Barthelemy","Saint Barthélemy",1,0
"2020-03-11","Saint Martin","Saint Martin",2,0
"2020-03-11","San Marino","圣马力诺",63,2
"2020-03-11","Saudi Arabia","沙特阿拉伯",21,0
"2020-03-11","Senegal","塞内加尔",4,0
"2020-03-11","Serbia","塞尔维亚",19,0
"2020-03-11","Singapore","新加坡",187,0
"2020-03-11","Slovakia","斯洛伐克",7,0
"2020-03-11","Slovenia","斯洛文尼亚",57,0
"2020-03-11","South Africa","南非",13,0
"2020-03-11","Spain","西班牙",2140,48
"2020-03-11","Sri Lanka","斯里兰卡",3,0
"2020-03-11","Sweden","瑞典",461,0
"2020-03-11","Switzerland","瑞士",815,4
"2020-03-11","Thailand","泰国",70,1
"2020-03-11","Togo","多哥",1,0
"2020-03-11","Tunisia","突尼斯",6,0
"2020-03-11","Ukraine","乌克兰",1,0
"2020-03-11","United Arab Emirates","阿拉伯联合酋长国",74,0
"2020-03-11","United Kingdom","大不列颠及北爱尔兰联合王国",373,6
"2020-03-11","United States of America","美利坚合众国",987,29
"2020-03-11","Viet Nam","越南",39,0
"2020-03-11","Guernsey","Guernsey",1,0
"2020-03-11","Panama","巴拿马",10,1
"2020-03-11","Mongolia","蒙古",1,0
"2020-03-11","Brunei Darussalam","文莱达鲁萨兰国",12,0
"2020-03-11","Cyprus","塞浦路斯",2,0
"2020-03-11","Bolivia (Plurinational State of)","玻利维亚（多民族国）",2,0
"2020-03-11","Burkina Faso","布基纳法索",2,0
"2020-03-11","Jamaica","牙买加",1,0
"2020-03-11","Democratic Republic of the Congo","刚果民主共和国",1,0
"2020-03-11","Turkey","土耳其",1,0
"2020-03-11","Cote d Ivoire","科特迪瓦",1,0
"2020-03-11","French Polynesia","",1,0
"2020-03-11","Honduras","洪都拉斯",2,0
