"DateOfReport","ADM0_VIZ_NAME","Short_Name_ZH","cum_conf","cum_death"
"2020-03-15","Kenya","肯尼亚",3,0
"2020-03-15","Kuwait","科威特",112,0
"2020-03-15","Latvia","拉脱维亚",34,0
"2020-03-15","Lebanon","黎巴嫩",99,3
"2020-03-15","Liechtenstein","Liechtenstein",7,0
"2020-03-15","Lithuania","立陶宛",9,0
"2020-03-15","Luxembourg","卢森堡",38,1
"2020-03-15","Malaysia","马来西亚",553,0
"2020-03-15","Maldives","马尔代夫",13,0
"2020-03-15","Malta","马耳他",21,0
"2020-03-15","Martinique","Martinique",15,0
"2020-03-15","Mauritania","毛里塔尼亚",1,0
"2020-03-15","Mayotte","Mayotte",1,0
"2020-03-15","Mexico","墨西哥",53,0
"2020-03-15","Monaco","摩纳哥",9,0
"2020-03-15","Mongolia","蒙古",1,0
"2020-03-15","Morocco","摩洛哥",28,1
"2020-03-15","Namibia","纳米比亚",2,0
"2020-03-15","Nepal","尼泊尔",1,0
"2020-03-15","Netherlands","荷兰",1413,24
"2020-03-15","New Zealand","新西兰",6,0
"2020-03-15","Nigeria","尼日利亚",2,0
"2020-03-15","North Macedonia","北马其顿",13,0
"2020-03-15","Norway","挪威",1169,1
"2020-03-15","occupied Palestinian territory","occupied Palestinian territory",39,0
"2020-03-15","Oman","阿曼",22,0
"2020-03-15","Pakistan","巴基斯坦",52,0
"2020-03-15","Panama","巴拿马",43,1
"2020-03-15","Paraguay","巴拉圭",8,0
"2020-03-15","Peru","秘鲁",71,0
"2020-03-15","Philippines","菲律宾",140,12
"2020-03-15","Poland","波兰",150,3
"2020-03-15","Portugal","葡萄牙",245,0
"2020-03-15","Puerto Rico","Puerto Rico",3,0
"2020-03-15","Qatar","卡塔尔",401,0
"2020-03-15","Republic of Korea","大韩民国",8236,75
"2020-03-15","Republic of Moldova","摩尔多瓦共和国",23,0
"2020-03-15","Réunion","Réunion",9,0
"2020-03-15","Romania","罗马尼亚",158,0
"2020-03-15","Russian Federation","俄罗斯联邦",63,0
"2020-03-15","Rwanda","卢旺达",5,0
"2020-03-15","Saint Barthelemy","Saint Barthélemy",3,0
"2020-03-15","Saint Martin","Saint Martin",2,0
"2020-03-15","Saint Vincent and the Grenadines","圣文森特和格林纳丁斯",1,0
"2020-03-15","San Marino","圣马力诺",92,5
"2020-03-15","Saudi Arabia","沙特阿拉伯",103,0
"2020-03-15","Senegal","塞内加尔",26,0
"2020-03-15","Serbia","塞尔维亚",46,0
"2020-03-15","Seychelles","塞舌尔",4,0
"2020-03-15","Singapore","新加坡",243,0
"2020-03-15","Slovakia","斯洛伐克",61,0
"2020-03-15","Slovenia","斯洛文尼亚",219,0
"2020-03-15","South Africa","南非",51,0
"2020-03-15","Spain","西班牙",7753,288
"2020-03-15","Sri Lanka","斯里兰卡",19,0
"2020-03-15","Sudan","Sudan",1,1
"2020-03-15","Sweden","瑞典",992,3
"2020-03-15","Switzerland","瑞士",2200,13
"2020-03-15","Thailand","泰国",147,1
"2020-03-15","The United Kingdom","大不列颠及北爱尔兰联合王国",1395,35
"2020-03-15","Togo","多哥",1,0
"2020-03-15","Trinidad and Tobago","特立尼达和多巴哥",2,0
"2020-03-15","Tunisia","突尼斯",18,0
"2020-03-15","Turkey","土耳其",5,0
"2020-03-15","Ukraine","乌克兰",3,1
"2020-03-15","United Arab Emirates","阿拉伯联合酋长国",98,0
"2020-03-15","United States of America","美利坚合众国",1678,41
"2020-03-15","Uruguay","乌拉圭",4,0
"2020-03-15","Uzbekistan","乌兹别克斯坦",4,0
"2020-03-15","Venezuela (Bolivarian Republic of)","委内瑞拉(玻利瓦尔共和国)",2,0
"2020-03-15","Viet Nam","越南",57,0
"2020-03-15","China","中国",81077,3218
